,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,new_addition,labels,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
58,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,Amuns defi index token (dfi) is composed of the top eight defi tokens in the ethereum ecosystem by market..,others,30,True,64833.0,846.0,609.0,120688.0,154.0,109.0,374.0,3187.0,323.0,1517.0,7.0,896.0,2019-09-11 08:19:53.000,2022-01-07 19:09:16.000,2022-01-06 15:46:34.000,2022-01-06 10:52:25.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,grin,GRIN - Grin,https://github.com/mimblewimble,Private & lightweight open source project based on the mimblewimble blockchain implementation. mimblewimble is a..,privacy-coins,29,True,5779.0,22.0,6065.0,25843.333333333332,1557.0,638.0,177.0,3440.0,351.0,1946.0,33.0,344.0,2016-10-21 00:02:23.000,2022-01-07 14:23:58.000,2022-01-07 14:23:58.000,2021-08-19 15:02:35.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Secret is the native coin of the secret network, a decentralized network for private / secure computation. nodes on..",privacy-coins,29,True,13726.0,117.0,2898.0,14654.0,832.0,254.0,79.0,1067.0,258.0,841.0,23.0,240.0,2017-06-13 22:31:34.000,2022-01-06 11:03:27.000,2022-01-06 07:12:17.000,2021-12-13 15:11:52.816,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,hot,HOT - Holo,https://github.com/holochain,Distributed computing and applications.,web3,29,True,25640.0,151.0,2001.0,7651.333333333333,475.0,373.0,227.0,3146.0,792.0,1051.0,46.0,159.0,2016-12-23 22:40:27.000,2022-01-07 15:17:07.000,2022-01-05 16:59:01.000,2021-09-29 10:05:20.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Fast, cheap, scalable token transfers.",web3,29,True,14715.0,134.0,1868.0,2254.0,431.0,202.0,152.0,5677.0,531.0,2847.0,87.0,119.0,2016-01-29 07:40:47.000,2022-01-07 23:16:00.000,2022-01-05 10:39:44.000,2022-01-05 10:41:04.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,A Decentralized Network for Internet of Things.,iot,29,True,4713.0,139.0,1730.0,17738.0,442.0,189.0,233.0,3478.0,227.0,1614.0,26.0,173.0,2018-04-19 22:56:20.000,2022-01-08 13:11:52.000,2022-01-08 00:30:52.000,2021-12-28 19:10:58.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,High Throughput Blockchain Platform.,smart-contract-platform,29,True,11815.0,49.0,1432.0,7738.0,392.0,180.0,202.0,3518.0,247.0,634.0,237.0,130.0,2017-12-27 07:42:33.000,2022-01-07 05:17:36.000,2021-12-19 04:39:35.000,2021-11-10 15:00:27.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Decentralised VPN service built on blockchain.,others,29,True,10114.0,456.0,1087.0,84642.0,225.0,137.0,299.0,2535.0,380.0,2406.0,15.0,79.0,2017-01-26 00:43:08.000,2022-01-06 18:01:19.000,2022-01-06 18:00:24.000,2022-01-05 15:19:33.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,vet,VET - VeChain,https://github.com/vechain,VeChain is a global leading blockchain platform for products and information.,iot,29,True,4769.0,43.0,933.0,122024.0,348.0,225.0,138.0,1035.0,70.0,205.0,409.0,53.0,2018-04-25 09:59:32.000,2022-01-07 08:50:37.000,2022-01-07 07:09:09.000,2021-12-24 05:11:08.611,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,xmr,XMR - Monero,https://github.com/monero-project,"What is monero? monero (xmr) is the top privacy-centric cryptocurrency based on the cryptonote protocol, a secure,..",privacy-coins,28,True,8853.0,164.0,7527.0,1098.0,4282.0,213.0,37.0,3668.0,1073.0,2353.0,,469.0,2014-04-30 14:38:28.000,2022-01-08 01:35:15.000,2022-01-07 17:18:10.000,2022-01-07 16:54:31.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Infinity economics is not simply a blockchain; it is the combined result of all the hopes and dreams we have invested..,exchange-tokens,28,True,21610.0,694.0,2074.0,5818.0,493.0,215.0,317.0,6349.0,160.0,198.0,34.0,121.0,2018-04-27 04:29:07.000,2022-01-08 17:00:20.000,2022-01-08 17:00:12.000,2022-01-06 05:28:20.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,28,True,15861.0,1943.0,1750.0,6538.0,285.0,126.0,73.0,3229.0,331.0,931.0,22.0,148.0,2018-08-15 06:46:37.000,2022-01-08 16:35:18.000,2022-01-08 04:33:03.000,2021-10-25 22:21:23.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform.it provides new high-..,smart-contract-platform,28,True,7259.0,23.0,1261.0,8092.0,624.0,239.0,243.0,2585.0,132.0,310.0,636.0,224.0,2018-03-26 10:42:25.000,2021-12-31 10:56:38.000,2021-12-30 07:55:34.000,2021-11-22 10:42:41.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,"We provide security, freedom and independence to all people through blockchain technology to create a flourishing,..",smart-contract-platform,28,True,117057.0,599.0,689.0,6762.0,666.0,179.0,199.0,5988.0,469.0,1094.0,,1330.0,2016-01-07 14:19:43.000,2022-01-08 09:01:31.000,2022-01-08 04:49:12.000,2021-12-30 15:36:44.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading south korean mobile platform, kakao. dedicated to validating the value and..",others,28,True,5475.0,268.0,374.0,17910.0,189.0,51.0,253.0,1803.0,21.0,151.0,772.0,58.0,2019-06-11 01:22:17.000,2022-01-07 08:41:29.000,2022-01-07 08:41:29.000,2021-12-27 08:35:19.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,icx,ICX - ICON,https://github.com/icon-project,Hyperconnect the World.,smart-contract-platform,28,True,10216.0,215.0,309.0,6464.0,157.0,152.0,196.0,1381.0,19.0,147.0,250.0,128.0,2018-03-15 07:19:43.000,2021-12-23 09:18:51.000,2021-12-23 08:19:19.000,2021-12-23 09:18:51.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,part,PART - Particl,https://github.com/particl,"An open source, decentralized privacy platform built for global person to person eCommerce.",privacy-coins,28,True,43156.0,1049.0,307.0,4902.0,184.0,99.0,89.0,1683.0,163.0,643.0,7.0,1118.0,2017-04-05 12:42:16.000,2022-01-04 13:50:59.000,2021-12-31 13:45:08.000,2022-01-04 13:50:59.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,glm,GLM - Golem,https://github.com/golemfactory,Using personal computer to do jobs that are done today by servers.,others,27,True,17265.0,148.0,3357.0,8101.333333333334,373.0,330.0,120.0,4929.0,341.0,2781.0,9.0,136.0,2015-11-18 17:02:35.000,2022-01-06 13:52:31.000,2022-01-05 10:39:01.000,2021-12-20 18:16:47.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,omni,OMNI - Omni,https://github.com/OmniLayer,Digital currency built on top of the bitcoin blockchain. its features include the development of a decentralised..,smart-contract-platform,27,True,30489.0,75.0,1565.0,1514.0,678.0,237.0,55.0,2088.0,652.0,1317.0,,831.0,2013-10-29 16:07:00.000,2021-12-25 12:52:27.000,2021-12-16 22:27:02.000,2021-11-18 22:53:25.000,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,nu,NU - NuCypher,https://github.com/nucypher,NuCypher KMS is HTTPS for dApps.s.,privacy-coins,27,True,10965.0,98.0,1311.0,5772.0,366.0,112.0,105.0,1543.0,383.0,1249.0,30.0,64.0,2017-06-23 02:51:24.000,2022-01-08 15:11:03.000,2022-01-07 20:45:56.000,2021-11-24 19:18:02.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"Scalable, evm-compatible network optimized for defi. the platform offers a suite of financial applications including:..",others,27,True,1758.0,262.0,675.0,43922.0,182.0,74.0,244.0,1348.0,123.0,530.0,133.0,48.0,2019-09-04 06:31:59.000,2022-01-08 07:13:10.000,2022-01-08 07:13:09.000,2022-01-07 10:01:55.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet.,others,27,True,9128.0,909.0,391.0,4226.0,90.0,55.0,305.0,2073.0,17.0,522.0,83.0,52.0,2016-08-04 18:53:33.000,2022-01-07 22:35:49.000,2022-01-07 22:35:47.000,2021-12-23 23:11:26.870,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the oasis network is the first privacy-enabled blockchain platform for..",smart-contract-platform,27,True,8228.0,449.0,334.0,1018.0,77.0,85.0,229.0,3184.0,366.0,1590.0,284.0,57.0,2018-03-31 01:42:22.000,2022-01-08 17:48:54.000,2022-01-08 12:55:37.000,2021-12-17 15:02:45.000,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,red,RED - Red,https://github.com/red,"Utility token, which can be used within the red community.",others,26,True,15732.0,193.0,5068.0,2.0,517.0,311.0,4.0,1817.0,531.0,3169.0,44.0,153.0,2011-03-07 11:38:19.000,2022-01-07 18:16:08.000,2022-01-05 22:19:25.000,2019-07-09 18:42:47.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,"Platform to fund builders looking for meaningful, open source work.",others,26,True,21007.0,388.0,2530.0,,1140.0,293.0,100.0,5721.0,1121.0,5646.0,,401.0,2017-07-10 10:52:12.000,2022-01-08 03:56:32.000,2022-01-07 22:30:28.000,2021-11-30 08:38:58.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in decentralized finance (defi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3506.0,228.0,2005.0,16.0,1322.0,319.0,80.0,2384.0,210.0,526.0,12.0,291.0,2020-01-25 22:44:32.000,2022-01-08 01:45:45.000,2022-01-07 13:40:46.000,2021-12-13 12:55:39.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Peer-to-peer encrypted messaging application, with new functions continuously being created around this foundation. we..",others,26,True,6758.0,513.0,1267.0,2172.0,242.0,103.0,124.0,3823.0,204.0,1865.0,8.0,67.0,2019-03-06 01:41:39.000,2022-01-08 12:07:05.000,2022-01-07 07:06:23.000,2022-01-08 09:41:52.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. mina is building a privacy-preserving gateway between the..",others,26,True,13962.0,444.0,1258.0,102.0,252.0,83.0,50.0,6134.0,1761.0,2300.0,18.0,68.0,2017-12-18 01:10:17.000,2022-01-08 18:56:00.000,2022-01-07 13:57:30.000,2021-12-02 17:32:59.097,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,lpt,LPT - Livepeer,https://github.com/livepeer,Decentralized live streaming platform built on the blockchain.,others,26,True,4948.0,171.0,1168.0,2290.0,322.0,114.0,94.0,1836.0,412.0,1857.0,14.0,103.0,2017-01-27 20:22:35.000,2022-01-07 19:33:05.000,2022-01-07 16:33:15.000,2022-01-05 19:39:45.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,xec,XEC - eCash,https://github.com/bitcoin-abc,"Derived from one of the most trusted names in the cryptocurrency space, what was once known as bcha is now ecash...",others,26,True,22701.0,428.0,1053.0,2160.0,646.0,149.0,87.0,95.0,68.0,281.0,,808.0,2017-05-01 09:58:15.000,2022-01-07 18:57:46.000,2022-01-07 18:54:09.000,2021-12-14 16:47:16.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,deso,DESO - Decentralized Social,https://github.com/deso-protocol,"New type of blockchain designed to power web 3.0 decentralized social networks. since its inception in 2019, deso aims..",cryptocurrency,26,True,1182.0,267.0,973.0,5530.0,436.0,185.0,91.0,940.0,107.0,241.0,23.0,132.0,2021-04-07 23:04:42.000,2022-01-08 22:21:24.000,2022-01-08 22:21:23.000,2021-12-21 18:12:37.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,ren,REN - REN,https://github.com/renproject,"A decentralized dark pool for trustless cross-chain atomic trading of Ether, ERC20 tokens and Bitcoin pairs.",exchange-tokens,26,True,7217.0,78.0,667.0,65046.0,238.0,143.0,423.0,741.0,86.0,99.0,163.0,85.0,2018-01-02 01:40:17.000,2022-01-07 01:34:38.000,2022-01-03 22:54:08.000,2021-12-03 04:53:59.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,movr,MOVR - Moonriver,https://github.com/PureStake,Fully ethereum-compatible smart contract parachain on kusama. due to this ethereum-like design and developer-friendly..,smart-contract-platform,26,True,1923.0,233.0,604.0,16646.0,161.0,52.0,75.0,1336.0,66.0,126.0,146.0,28.0,2020-02-26 12:49:15.000,2022-01-08 20:31:47.000,2022-01-07 17:14:54.000,2021-12-27 19:51:27.000,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,pivx,PIVX - PIVX,https://github.com/PIVX-Project,Highly customized anonymity protocol based on zk-snarks sapling integrated into proof of stake. pivx is a..,privacy-coins,26,True,20009.0,440.0,535.0,9440.0,763.0,127.0,81.0,2059.0,129.0,562.0,,496.0,2016-01-30 19:20:24.000,2022-01-08 21:36:39.000,2022-01-07 14:08:38.000,2021-12-21 13:41:56.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,vite,VITE - Vite,https://github.com/vitelabs,A Next Generation High-performance Decentralized Application Platform.,exchange-tokens,26,True,16246.0,73.0,514.0,20334.0,248.0,94.0,231.0,997.0,42.0,116.0,82.0,119.0,2018-03-27 01:26:41.000,2022-01-06 09:37:55.000,2022-01-01 02:46:08.000,2021-11-30 12:52:45.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,xno,XNO - Nano,https://github.com/nanocurrency,Simple protocol with the sole purpose of being a high-performance cryptocurrency. the nano protocol can run on low-..,cryptocurrency,25,True,5731.0,122.0,3584.0,10308.666666666668,860.0,323.0,109.0,3025.0,293.0,975.0,,151.0,2014-05-01 14:49:25.000,2022-01-07 23:01:22.000,2022-01-07 17:47:06.000,2021-06-11 18:49:21.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,nas,NAS - Nebulas,https://github.com/nebulasio,Decentralized Search Framework.,smart-contract-platform,25,True,5876.0,,1849.0,214.0,774.0,370.0,59.0,291.0,170.0,379.0,436.0,192.0,2017-09-13 12:13:40.000,2022-01-01 23:42:36.000,2021-04-08 07:38:22.000,2021-01-28 14:18:45.000,3.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,comp,COMP - Compound,https://github.com/compound-finance,"Governance token on the compound finance lending protocol, comp allows the owner to delegate voting rights to the..",defi,25,True,933.0,41.0,1705.0,5822.0,870.0,159.0,139.0,777.0,62.0,47.0,263.0,56.0,2019-06-06 04:57:19.000,2022-01-04 22:48:02.000,2021-12-22 23:20:14.000,2021-12-21 21:38:32.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,loomold,LOOMOLD - Loom Network (OLD),https://github.com/loomnetwork,Loom Networks DPoS sidechains allow for truly scalable blockchain games and DApps with the security of Ethereum..,web3,25,True,10364.0,19.0,1597.0,,587.0,197.0,10.0,2896.0,438.0,569.0,357.0,333.0,2018-01-08 11:03:07.000,2022-01-05 08:56:58.000,2021-12-28 13:30:12.000,2018-02-08 15:32:42.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Audio is the native platform token of the audius streaming protocol. audio is staked for security, feature access and..",metaverse,25,True,2680.0,513.0,945.0,12488.0,145.0,62.0,326.0,3220.0,61.0,22.0,61.0,53.0,2019-04-11 21:29:18.000,2022-01-08 20:47:37.000,2022-01-08 07:40:56.000,2022-01-07 22:55:10.112,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,firo,FIRO - Firo,https://github.com/firoorg,Privacy-focused cryptocurrency that deploys zero-knowledge proofs to ensure fully anonymous transactions. it works by..,privacy-coins,25,True,17356.0,23.0,776.0,17834.0,402.0,156.0,147.0,712.0,88.0,465.0,,597.0,2016-09-09 22:50:27.000,2022-01-07 16:45:27.000,2022-01-03 13:08:31.000,2021-12-17 17:45:13.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,beam,BEAM - BEAM,https://github.com/BeamMW,"Scalable, fungible, and confidential cryptocurrency based on the mimblewimble implementation. why beam? core features..",privacy-coins,25,True,13187.0,303.0,686.0,7644.0,206.0,106.0,297.0,62.0,294.0,2014.0,,50.0,2018-03-15 18:49:06.000,2022-01-07 13:16:26.000,2022-01-07 13:16:16.000,2021-12-23 20:38:07.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,smh,SMH,https://github.com/spacemeshos,No description.,others,25,True,4037.0,210.0,660.0,246.0,150.0,79.0,177.0,2134.0,533.0,1735.0,34.0,79.0,2017-10-26 06:43:09.000,2022-01-08 19:53:45.000,2022-01-06 15:55:00.000,2022-01-06 08:49:46.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,idna,IDNA - Idena,https://github.com/idena-network,Novel way to formalise people on the blockchain without personally identifiable information. idena proves the..,others,25,True,1796.0,81.0,208.0,615962.0,101.0,25.0,287.0,1336.0,47.0,222.0,7.0,57.0,2019-05-20 10:36:48.000,2022-01-06 07:15:37.000,2022-01-06 07:15:34.000,2021-12-29 16:30:17.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,hnt,HNT - Helium,https://github.com/helium,First wireless decentralized network for machines via new physical blockchain.,iot,24,True,11594.0,804.0,1572.0,,576.0,453.0,39.0,4370.0,213.0,681.0,,274.0,2015-01-23 22:30:51.000,2022-01-08 21:18:06.000,2022-01-08 21:18:04.000,2022-01-03 17:51:57.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,zxc,ZXC - 0xcert,https://github.com/0xcert,"0xcert is the first open protocol built to support the future of digital assets, powered by non-fungible tokens.",others,24,True,3225.0,27.0,1042.0,2768.0,318.0,54.0,105.0,770.0,8.0,230.0,76.0,25.0,2018-05-07 18:12:45.000,2022-01-04 17:26:52.000,2022-01-04 17:26:52.000,2021-12-02 08:30:32.000,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,bnt,BNT - Bancor Network Token,https://github.com/bancorprotocol,Standard for a new generation of cryptocurrencies - Smart Tokens.,exchange-tokens,24,True,9378.0,34.0,891.0,360.0,406.0,82.0,41.0,1507.0,79.0,818.0,52.0,63.0,2017-02-15 17:38:52.000,2021-12-14 22:02:10.000,2021-11-13 15:23:58.000,2021-11-12 13:43:55.113,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,lrc,LRC - Loopring,https://github.com/loopring,Decentralized Exchange and Open Protocol.,exchange-tokens,24,True,20452.0,1153.0,618.0,,139.0,236.0,15.0,2994.0,90.0,638.0,6.0,187.0,2018-01-16 07:07:31.000,2022-01-07 14:44:37.000,2022-01-07 14:44:26.000,2021-12-12 15:04:31.000,2.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,gbyte,GBYTE - Obyte,https://github.com/byteball,"Distributed ledger based on directed acyclic graph (dag). thanks to absence of blocks and miners, access to obyte..",smart-contract-platform,24,True,4327.0,4.0,571.0,10458.0,268.0,99.0,200.0,632.0,103.0,194.0,71.0,57.0,2016-08-14 12:51:08.000,2021-12-12 12:57:17.000,2021-12-12 12:57:10.000,2021-09-08 12:12:41.000,3.0,True,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,iris,IRIS - IRISnet,https://github.com/irisnet,Inter-chain Service Infrastructure and Protocol Technology Foundation for a Distributed Business Ecosystem.,others,24,True,8446.0,74.0,437.0,102.0,527.0,68.0,94.0,2850.0,220.0,645.0,30.0,228.0,2017-10-27 09:02:06.000,2021-12-30 01:38:42.000,2021-12-16 01:41:46.000,2021-11-18 14:15:33.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,inst,INST - Instadapp,https://github.com/instadapp,"On instadapp, users and developers manage and build their defi portfolio - the worlds most advanced platform to start..",defi,24,True,2946.0,316.0,377.0,2726.0,156.0,39.0,238.0,409.0,18.0,53.0,37.0,80.0,2019-03-09 20:41:13.000,2022-01-08 10:26:31.000,2022-01-08 10:26:31.000,2022-01-03 16:04:31.981,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,uma,UMA - UMA,https://github.com/UMAprotocol,Decentralized financial contracts platform built to enable universal market access. uma builds infrastructure for..,defi,24,True,3024.0,310.0,364.0,2748.0,234.0,73.0,30.0,3254.0,109.0,864.0,9.0,102.0,2018-07-24 19:19:53.000,2022-01-07 22:23:31.000,2022-01-07 22:23:31.000,2021-12-17 18:47:42.696,1.0,True,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,True,fct,FCT - Factom,https://github.com/firmachain,A General Purpose Data Layer for the Blockchain.,smart-contract-platform,24,True,13259.0,327.0,310.0,936.0,94.0,107.0,71.0,1010.0,29.0,93.0,49.0,105.0,2015-09-17 15:21:26.000,2022-01-07 07:40:44.000,2022-01-07 07:40:40.000,2022-01-07 04:55:09.000,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,True,wit,WIT - Witnet,https://github.com/witnet,The witnet protocol enables smart contracts to realize their true potential by giving them access to all sorts of..,others,24,True,4800.0,51.0,303.0,4293.333333333333,122.0,49.0,100.0,2053.0,93.0,1823.0,35.0,65.0,2018-02-04 17:59:46.000,2022-01-05 12:47:55.000,2022-01-05 12:25:37.000,2022-01-03 10:58:36.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,True,waxp,WAXP - WAX,https://github.com/worldwide-asset-exchange,"WAX allows gamers to trade whenever, wherever, peer-to-peer. From the founders of OPSKINS the #1 virtual goods..",metaverse,24,True,15974.0,10.0,139.0,16010.0,88.0,26.0,33.0,106.0,17.0,34.0,187.0,283.0,2019-06-12 19:17:57.000,2021-12-23 11:25:40.000,2021-11-19 18:50:02.000,2021-11-23 00:52:06.000,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,True,xem,XEM - NEM,https://github.com/nemtech,Highly versatile crypto solution which seeks to adhere to a host of mainstream industry requirements. it is written in..,others,24,True,2305.0,27.0,135.0,15742.0,76.0,61.0,337.0,628.0,74.0,529.0,239.0,47.0,2018-03-25 15:36:53.000,2022-01-05 19:51:41.397,2022-01-05 19:34:38.000,2022-01-05 19:41:55.000,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
