,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,new_addition,github_id,maven_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
56,True,ever,EVER - Everscale,https://github.com/tonlabs,"Fast, secure and scalable network with near-zero fees, which can process up to a million transactions per second..",others,31,True,301972.0,561.0,545.0,3328.0,211.0,161.0,264.0,1918.0,42.0,122.0,221.0,1421.0,2019-04-15 13:36:56.000,2022-01-12 14:25:59.000,2022-01-12 14:19:16.000,2022-01-11 10:09:54.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,31,True,7474.0,292.0,466.0,17116.0,340.0,213.0,424.0,2610.0,331.0,2147.0,240.0,170.0,2018-03-25 15:24:28.000,2022-01-11 16:20:21.000,2022-01-11 16:20:39.000,2022-01-05 19:41:55.000,1,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,30,True,16843.0,102.0,14174.0,174688.0,2642.0,963.0,38.0,1817.0,257.0,1007.0,,732.0,2013-12-06 11:38:05.000,2022-01-10 16:02:01.000,2022-01-03 06:41:32.000,2021-11-08 18:52:11.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,55640.0,454.0,2477.0,260414.0,441.0,170.0,316.0,4820.0,591.0,1514.0,,896.0,2018-01-15 22:50:09.000,2022-01-12 13:30:22.000,2022-01-11 22:59:05.000,2021-12-18 13:50:27.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,3.0,1904.0,15542.0,488.0,355.0,1600.0,10164.0,184.0,6699.0,197.0,347.0,2014-12-06 05:42:19.000,2021-12-17 12:15:24.000,2021-11-05 17:40:24.000,2021-03-30 05:25:59.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,waves,WAVES - Waves,https://github.com/wavesplatform,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,30,True,29734.0,164.0,1789.0,15650.0,776.0,391.0,219.0,6370.0,162.0,555.0,80.0,337.0,2016-04-07 14:42:54.000,2022-01-12 14:10:51.000,2022-01-12 12:34:56.000,2021-12-27 13:03:08.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,30,True,15439.0,27.0,1780.0,2054.6666666666665,851.0,205.0,143.0,2333.0,330.0,1256.0,250.0,303.0,2017-07-05 12:30:46.000,2022-01-12 07:56:42.000,2022-01-12 07:56:40.000,2021-09-21 15:00:36.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,one,ONE - Harmony,https://github.com/harmony-one,Fast and open blockchain for decentralized applications. Harmony has achieved secure and random state sharding...,smart-contract-platform,30,True,9221.0,79.0,1607.0,1282.0,354.0,197.0,95.0,3367.0,270.0,1532.0,91.0,154.0,2018-05-22 01:37:50.000,2022-01-12 09:30:59.000,2022-01-12 05:17:28.000,2021-12-04 02:09:27.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,30,True,12191.0,72.0,1467.0,8148.0,440.0,202.0,202.0,3640.0,264.0,642.0,238.0,146.0,2017-12-27 07:42:33.000,2022-01-12 08:23:02.000,2022-01-11 14:52:38.000,2021-11-10 15:00:27.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,30,True,41550.0,31.0,1302.0,11428.0,449.0,245.0,91.0,714.0,53.0,364.0,111.0,1233.0,2017-03-03 08:17:11.000,2022-01-12 12:42:30.000,2021-11-25 02:40:36.000,2021-11-25 21:23:48.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,30,True,3502.0,65.0,1243.0,122288.0,319.0,141.0,162.0,400.0,118.0,215.0,2664.0,114.0,2017-08-02 16:22:19.000,2022-01-12 13:43:51.000,2022-01-12 11:02:19.000,2022-01-03 03:07:29.108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14337.0,558.0,615.0,9152.0,175.0,63.0,269.0,2232.0,137.0,536.0,514.0,256.0,2019-03-24 10:30:06.000,2022-01-12 13:24:47.000,2022-01-12 13:24:47.000,2021-12-21 06:27:19.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,30,True,64851.0,832.0,611.0,121992.0,154.0,108.0,374.0,3215.0,344.0,1521.0,8.0,896.0,2019-09-11 08:19:53.000,2022-01-12 13:42:49.000,2022-01-12 13:42:48.000,2022-01-06 10:52:25.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,29,True,19366.0,224.0,8016.0,1924.0,4261.0,735.0,74.0,9037.0,1079.0,4476.0,,776.0,2014-04-30 14:38:28.000,2022-01-12 11:37:55.000,2022-01-07 17:18:10.000,2022-01-07 16:54:31.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,grin,GRIN - Grin,https://github.com/mimblewimble,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,29,True,5790.0,33.0,6066.0,25882.666666666668,1557.0,638.0,177.0,3441.0,350.0,1948.0,33.0,346.0,2016-10-21 00:02:23.000,2022-01-12 13:02:59.000,2022-01-12 12:10:15.000,2021-08-19 15:02:35.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,29,True,7841.0,77.0,3366.0,8644.0,474.0,281.0,100.0,622.0,205.0,372.0,487.0,125.0,2018-02-09 01:30:38.000,2022-01-12 09:56:23.000,2022-01-10 19:00:57.000,2021-10-21 14:53:22.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,29,True,13799.0,,3111.0,2418.0,1503.0,481.0,113.0,3889.0,824.0,4122.0,145.0,275.0,2016-03-23 00:17:55.000,2022-01-05 10:15:23.000,2021-08-06 04:53:34.000,2021-08-04 18:39:10.684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,29,True,9941.0,116.0,2782.0,15148.0,810.0,223.0,72.0,578.0,239.0,747.0,23.0,212.0,2017-06-13 22:31:34.000,2022-01-11 06:22:17.000,2022-01-06 07:12:17.000,2022-01-11 06:41:46.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,29,True,14718.0,107.0,1869.0,2436.0,431.0,202.0,152.0,5680.0,531.0,2849.0,87.0,119.0,2016-01-29 07:40:47.000,2022-01-12 11:22:16.000,2022-01-11 15:58:59.000,2022-01-05 10:41:04.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4720.0,130.0,1732.0,17850.0,443.0,189.0,233.0,3485.0,227.0,1626.0,26.0,173.0,2018-04-19 22:56:20.000,2022-01-12 11:38:05.000,2022-01-12 07:25:49.000,2021-12-28 19:10:58.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,29,True,7116.0,23.0,1199.0,8152.0,603.0,224.0,243.0,2576.0,128.0,310.0,636.0,211.0,2018-03-26 10:42:25.000,2022-01-11 10:48:52.000,2021-12-30 07:55:34.000,2021-11-22 10:42:41.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,29,True,10120.0,452.0,1088.0,85216.0,225.0,137.0,300.0,2538.0,382.0,2431.0,15.0,79.0,2017-01-26 00:43:08.000,2022-01-12 09:25:42.000,2022-01-12 07:57:17.000,2022-01-12 09:25:43.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,29,True,18396.0,167.0,955.0,1276.0,457.0,197.0,52.0,2960.0,420.0,2002.0,100.0,205.0,2013-12-25 01:50:16.000,2022-01-12 14:07:19.000,2022-01-06 05:19:00.000,2021-12-01 13:12:00.689,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,4769.0,43.0,931.0,122804.0,350.0,223.0,138.0,1035.0,70.0,206.0,412.0,53.0,2018-04-25 09:59:32.000,2022-01-12 06:58:10.000,2022-01-07 07:09:09.000,2021-12-24 05:11:08.611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,29,True,25712.0,1054.0,378.0,14326.0,127.0,84.0,448.0,3411.0,371.0,996.0,199.0,103.0,2017-08-16 00:50:35.000,2022-01-12 14:02:21.000,2022-01-12 12:34:00.000,2022-01-07 11:28:08.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,21640.0,682.0,2076.0,5854.0,496.0,215.0,317.0,6374.0,160.0,199.0,34.0,121.0,2018-04-27 04:29:07.000,2022-01-12 13:49:44.000,2022-01-12 06:36:54.000,2022-01-11 10:12:01.062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,28,True,23300.0,288.0,1967.0,7518.666666666667,470.0,355.0,192.0,2876.0,723.0,881.0,37.0,141.0,2016-12-23 22:40:27.000,2022-01-12 14:46:24.000,2022-01-12 14:02:35.000,2021-09-29 10:05:20.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,28,True,15887.0,1867.0,1758.0,6302.0,291.0,126.0,73.0,3249.0,335.0,931.0,22.0,148.0,2018-08-15 06:46:37.000,2022-01-12 10:16:31.000,2022-01-12 00:58:30.000,2021-10-25 22:21:23.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,28,True,8631.0,172.0,539.0,7622.0,275.0,119.0,303.0,3396.0,162.0,1515.0,106.0,162.0,2018-04-26 15:40:14.000,2022-01-12 14:13:18.000,2022-01-11 13:57:44.000,2022-01-04 06:48:09.149,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,28,True,5479.0,268.0,375.0,19218.0,193.0,55.0,255.0,1806.0,21.0,151.0,778.0,58.0,2019-06-11 01:22:17.000,2022-01-12 13:14:02.000,2022-01-10 05:40:22.000,2022-01-12 00:51:41.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,28,True,10217.0,209.0,309.0,6778.0,157.0,153.0,196.0,1381.0,19.0,147.0,250.0,128.0,2018-03-15 07:19:43.000,2022-01-11 17:17:03.000,2022-01-10 15:37:17.000,2021-12-23 09:18:51.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,43156.0,991.0,307.0,4912.0,184.0,99.0,90.0,1683.0,163.0,643.0,7.0,1118.0,2017-04-05 12:42:16.000,2022-01-12 13:40:15.000,2021-12-31 13:45:08.000,2022-01-04 13:50:59.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,27,True,16140.0,143.0,3313.0,7706.0,368.0,318.0,113.0,4784.0,328.0,2638.0,6.0,125.0,2015-11-18 17:02:35.000,2022-01-12 12:03:15.000,2022-01-11 17:55:19.000,2022-01-10 16:24:22.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,omni,OMNI - Omni,https://github.com/OmniLayer,Platform for creating and trading custom digital assets and currencies. It is a software layer built on top of the..,smart-contract-platform,27,True,30489.0,74.0,1565.0,1516.0,679.0,236.0,55.0,2088.0,652.0,1317.0,,832.0,2013-10-29 16:07:00.000,2021-12-25 12:52:27.000,2021-12-16 22:27:02.000,2021-11-18 22:53:25.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,27,True,10965.0,93.0,1314.0,5484.0,366.0,112.0,105.0,1544.0,383.0,1249.0,30.0,64.0,2017-06-23 02:51:24.000,2022-01-11 22:24:22.000,2022-01-07 20:45:56.000,2021-11-24 19:18:02.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,27,True,1773.0,264.0,677.0,45430.0,183.0,73.0,247.0,1361.0,125.0,533.0,134.0,48.0,2019-09-04 06:31:59.000,2022-01-12 14:24:42.000,2022-01-12 02:06:24.000,2022-01-07 10:01:55.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,8522.0,1372.0,563.0,2796.0,167.0,38.0,70.0,2140.0,332.0,376.0,19.0,69.0,2018-11-18 13:43:19.000,2022-01-12 08:25:26.000,2022-01-12 05:11:23.000,2022-01-11 05:04:35.212,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet. Cardstack is an open-source framework and consensus protocol that..,others,27,True,9151.0,910.0,341.0,3898.0,65.0,45.0,299.0,2077.0,11.0,517.0,53.0,41.0,2017-01-15 14:15:10.000,2022-01-12 14:23:04.000,2022-01-12 14:23:01.000,2021-12-23 23:11:26.870,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,27,True,8243.0,430.0,340.0,1036.6666666666667,81.0,85.0,230.0,3196.0,373.0,1594.0,293.0,57.0,2018-03-31 01:42:22.000,2022-01-12 14:15:24.000,2022-01-12 10:35:13.000,2021-12-17 15:02:45.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,Game.com is focused on creating a global gaming platform for blockchain digital currencies.,web3,26,True,21018.0,373.0,2536.0,,1141.0,294.0,100.0,5726.0,1122.0,5647.0,,402.0,2017-07-10 10:52:12.000,2022-01-12 11:42:43.000,2022-01-12 08:43:53.000,2021-11-30 08:38:58.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,26,True,18094.0,3168.0,2390.0,142.0,4406.0,138.0,33.0,3179.0,115.0,275.0,,170.0,2019-08-12 17:34:43.000,2022-01-12 13:55:34.000,2022-01-04 16:55:29.000,2022-01-04 16:56:19.000,1,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3510.0,246.0,1986.0,18.0,1279.0,314.0,80.0,2475.0,222.0,571.0,12.0,318.0,2020-01-25 23:18:57.000,2022-01-12 14:12:28.000,2022-01-11 16:51:22.000,2021-12-13 12:55:39.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,26,True,4054.0,416.0,1880.0,2352.0,216.0,76.0,29.0,454.0,62.0,249.0,25.0,31.0,2020-08-06 20:38:40.000,2022-01-12 00:24:21.000,2022-01-12 00:24:20.000,2022-01-02 19:15:36.740,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Core product of Dimension, which is positioned to become the bridge that connects internet users from Web 2.0 to Web..",web3,26,True,6777.0,501.0,1274.0,2178.0,246.0,104.0,124.0,3842.0,200.0,1869.0,8.0,67.0,2019-03-06 01:41:39.000,2022-01-12 12:33:45.000,2022-01-12 10:11:05.000,2022-01-12 13:31:57.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,26,True,14230.0,656.0,1260.0,104.0,252.0,84.0,50.0,6139.0,1761.0,2317.0,18.0,68.0,2017-12-18 01:10:17.000,2022-01-12 14:06:28.000,2022-01-11 00:03:36.000,2021-12-02 17:32:59.097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,26,True,4953.0,176.0,1170.0,2436.0,322.0,115.0,94.0,1844.0,409.0,1866.0,14.0,104.0,2017-01-27 20:22:35.000,2022-01-12 10:35:12.000,2022-01-11 15:14:01.000,2022-01-05 19:39:45.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,deso,DESO - Decentralized Social,https://github.com/deso-protocol,"New type of blockchain designed to power Web 3.0 decentralized social networks. Since its inception in 2019, DeSo aims..",cryptocurrency,26,True,1187.0,243.0,979.0,5530.0,439.0,193.0,105.0,944.0,107.0,241.0,23.0,132.0,2021-04-07 23:04:42.000,2022-01-12 08:08:58.000,2022-01-11 15:37:48.000,2021-12-21 18:12:37.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,akt,AKT - Akash Network,https://github.com/ovrclk,"Faster, better, and lower cost cloud built for DeFi, decentralized projects, and high growth companies, providing..",web3,26,True,2426.0,244.0,876.0,4044.0,879.0,98.0,240.0,2327.0,564.0,702.0,13.0,338.0,2017-09-15 22:55:19.000,2022-01-11 22:47:55.000,2022-01-11 21:58:55.000,2022-01-11 21:59:26.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,strax,STRAX - Stratis,https://github.com/stratisproject,Fuel that powers and secures the Stratis blockchain. It is used to pay fees per transaction and as an instrument for..,smart-contract-platform,26,True,11690.0,33.0,874.0,3074.0,380.0,148.0,50.0,4364.0,250.0,1024.0,77.0,181.0,2016-09-03 04:32:51.000,2022-01-12 12:03:37.000,2021-12-13 08:27:30.000,2021-12-15 20:15:51.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,26,True,7227.0,79.0,670.0,65478.0,241.0,143.0,426.0,745.0,84.0,100.0,163.0,85.0,2018-01-02 01:40:17.000,2022-01-11 18:21:57.000,2022-01-11 10:11:46.000,2022-01-10 11:57:50.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,movr,MOVR - Moonriver,https://github.com/PureStake,Fully Ethereum-compatible smart contract parachain on Kusama. Due to this Ethereum-like design and developer-friendly..,smart-contract-platform,26,True,1931.0,223.0,614.0,15812.0,161.0,53.0,75.0,1344.0,66.0,126.0,149.0,28.0,2020-02-26 12:49:15.000,2022-01-12 14:14:34.000,2022-01-12 09:42:32.000,2021-12-27 19:51:27.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,erg,ERG - Ergo,https://github.com/ergoplatform,ERGOs platform is based on a variety of ideas that complement each other and aim to provide solutions for various..,privacy-coins,26,True,11554.0,912.0,596.0,6994.0,188.0,106.0,559.0,1361.0,275.0,751.0,7.0,94.0,2017-06-13 13:23:11.000,2022-01-12 13:52:26.000,2022-01-12 13:21:05.000,2022-01-11 13:44:34.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,The Komodo Platform focuses on providing complete end-to-end blockchain solutions for developers of any level and any..,smart-contract-platform,26,True,84956.0,587.0,572.0,6792.0,556.0,148.0,199.0,4164.0,457.0,1073.0,,790.0,2016-01-07 14:19:43.000,2022-01-12 14:29:38.000,2022-01-10 09:02:43.000,2021-12-30 15:36:44.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
