,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,fork_count,watchers_count,release_count,pr_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,open_issue_count,monthly_downloads,projectrank_placing,new_addition,trending,labels,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
56,True,zec,ZEC - Zcash,https://github.com/zcash,Decentralized and open-source cryptocurrency that provides strong privacy protections. Shielded transactions hide the..,privacy-coins,31,True,22534.0,381.0,5217.0,2180.0,542.0,86.0,3294.0,2997.0,6.0,708.0,2014-11-22 03:13:10.000,2022-01-11 15:24:55.000,2022-01-11 15:24:55.000,2022-01-05 22:40:24.000,1392.0,13078.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,True,nim,NIM - Nimiq,https://github.com/nimiq,Blockchain designed for simplicity. Nimiq aims to be the best performing and easiest-to-use decentralized payment..,others,31,True,7597.0,448.0,2392.0,619.0,213.0,80.0,906.0,480.0,818.0,125.0,2017-05-09 19:33:54.000,2022-01-11 14:37:15.000,2022-01-11 01:20:20.000,2021-12-07 02:18:25.000,138.0,126202.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,31,True,2735.0,193.0,2150.0,1179.0,187.0,451.0,941.0,149.0,250.0,104.0,2019-02-14 13:58:51.000,2022-01-11 15:10:55.000,2022-01-10 16:58:16.000,2021-12-14 13:26:43.000,221.0,13022.0,1,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,egld,EGLD - Elrond,https://github.com/ElrondNetwork,"Technology ecosystem for the new internet. Its smart contracts execution platform is capable of 15,000 TPS, 5s latency..",smart-contract-platform,31,True,32065.0,1301.0,1186.0,328.0,195.0,715.0,4996.0,493.0,68.0,160.0,2018-08-17 09:42:40.000,2022-01-11 15:20:33.000,2022-01-11 09:13:02.000,2022-01-11 01:27:01.368,147.0,2925.3333333333335,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,hbar,HBAR - Hedera,https://github.com/hashgraph,Decentralized public network for you to make your digital world exactly as it should be yours. Whether youre a startup..,exchange-tokens,31,True,13311.0,830.0,1046.0,437.0,254.0,425.0,5243.0,2844.0,190.0,168.0,2017-10-31 02:29:52.000,2022-01-11 15:10:31.000,2022-01-11 15:10:29.000,2022-01-04 23:08:14.000,624.0,33288.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,31,True,32217.0,204.0,791.0,515.0,282.0,153.0,1295.0,660.0,59.0,1124.0,2017-07-13 19:04:54.000,2022-01-11 15:40:03.000,2021-12-05 17:24:16.000,2021-12-05 19:04:41.000,238.0,22926.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,ever,EVER - Everscale,https://github.com/tonlabs,"Fast, secure and scalable network with near-zero fees, which can process up to a million transactions per second..",others,31,True,301970.0,562.0,545.0,211.0,161.0,264.0,1918.0,122.0,221.0,1421.0,2019-04-15 13:36:56.000,2022-01-11 10:13:32.000,2022-01-11 09:23:19.000,2022-01-11 10:09:54.000,42.0,3206.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,30,True,16843.0,102.0,14170.0,2642.0,963.0,38.0,1817.0,1007.0,,732.0,2013-12-06 11:38:05.000,2022-01-10 16:02:01.000,2022-01-03 06:41:32.000,2021-11-08 18:52:11.000,257.0,174672.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,30,True,8241.0,81.0,3429.0,476.0,290.0,101.0,625.0,374.0,487.0,128.0,2018-02-09 01:30:38.000,2022-01-10 19:06:52.000,2022-01-10 19:00:57.000,2021-10-21 14:53:22.000,225.0,8623.333333333332,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,55635.0,459.0,2471.0,441.0,170.0,316.0,4819.0,1514.0,,896.0,2018-01-15 22:50:09.000,2022-01-11 05:05:06.000,2022-01-05 03:02:44.000,2021-12-18 13:50:27.000,590.0,259592.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,3.0,1904.0,488.0,355.0,1600.0,10164.0,6699.0,197.0,347.0,2014-12-06 05:42:19.000,2021-12-17 12:15:24.000,2021-11-05 17:40:24.000,2021-03-30 05:25:59.000,184.0,15518.0,1,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,waves,WAVES - Waves,https://github.com/wavesplatform,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,30,True,29731.0,162.0,1788.0,776.0,391.0,219.0,6367.0,555.0,80.0,337.0,2016-04-07 14:42:54.000,2022-01-11 15:35:10.000,2022-01-11 14:57:33.000,2021-12-27 13:03:08.000,162.0,15648.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,30,True,15437.0,26.0,1779.0,850.0,205.0,143.0,2332.0,1256.0,249.0,303.0,2017-07-05 12:30:46.000,2022-01-06 08:26:03.000,2022-01-06 08:26:03.000,2021-09-21 15:00:36.000,330.0,1977.333333333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,one,ONE - Harmony,https://github.com/harmony-one,Fast and open blockchain for decentralized applications. Harmony has achieved secure and random state sharding...,smart-contract-platform,30,True,9216.0,74.0,1607.0,354.0,197.0,95.0,3362.0,1531.0,89.0,154.0,2018-05-22 01:37:50.000,2022-01-11 02:59:37.000,2022-01-11 02:59:37.000,2021-12-04 02:09:27.000,271.0,1270.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,30,True,41550.0,31.0,1300.0,449.0,245.0,91.0,714.0,364.0,111.0,1233.0,2017-03-03 08:17:11.000,2022-01-11 15:12:17.000,2021-11-25 02:40:36.000,2021-11-25 21:23:48.000,52.0,11428.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,30,True,3497.0,63.0,1237.0,319.0,141.0,162.0,399.0,215.0,2646.0,114.0,2017-08-02 16:22:19.000,2022-01-03 03:07:29.108,2022-01-03 03:04:02.000,2022-01-03 03:07:29.108,118.0,119846.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14301.0,534.0,615.0,175.0,63.0,269.0,2227.0,536.0,513.0,256.0,2019-03-24 10:30:06.000,2022-01-11 10:55:03.000,2022-01-11 07:53:14.000,2021-12-21 06:27:19.000,136.0,8894.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,30,True,64842.0,830.0,612.0,154.0,109.0,374.0,3199.0,1520.0,8.0,896.0,2019-09-11 08:19:53.000,2022-01-11 16:18:20.000,2022-01-11 15:25:18.000,2022-01-06 10:52:25.000,343.0,121542.0,1,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,29,True,19366.0,230.0,8010.0,4260.0,735.0,74.0,9035.0,4475.0,,776.0,2014-04-30 14:38:28.000,2022-01-09 23:48:04.000,2022-01-07 17:18:10.000,2022-01-07 16:54:31.000,1079.0,1924.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,grin,GRIN - Grin,https://github.com/mimblewimble,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,29,True,5779.0,22.0,6067.0,1557.0,638.0,177.0,3441.0,1946.0,33.0,344.0,2016-10-21 00:02:23.000,2022-01-11 13:25:55.000,2022-01-07 14:23:58.000,2021-08-19 15:02:35.000,352.0,25888.666666666668,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,29,True,13799.0,,3111.0,1503.0,481.0,113.0,3889.0,4122.0,142.0,275.0,2016-03-23 00:17:55.000,2022-01-05 10:15:23.000,2021-08-06 04:53:34.000,2021-08-04 18:39:10.684,824.0,2390.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,29,True,9941.0,116.0,2782.0,810.0,223.0,72.0,578.0,747.0,23.0,212.0,2017-06-13 22:31:34.000,2022-01-11 06:22:17.000,2022-01-06 07:12:17.000,2022-01-11 06:41:46.000,239.0,14664.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,29,True,14717.0,128.0,1869.0,431.0,202.0,152.0,5679.0,2848.0,87.0,119.0,2016-01-29 07:40:47.000,2022-01-11 15:30:48.000,2022-01-11 15:30:02.000,2022-01-05 10:41:04.000,531.0,2318.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4718.0,128.0,1731.0,443.0,189.0,233.0,3483.0,1626.0,26.0,173.0,2018-04-19 22:56:20.000,2022-01-11 13:44:58.000,2022-01-11 05:14:20.000,2021-12-28 19:10:58.000,227.0,17818.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,29,True,12191.0,75.0,1467.0,439.0,202.0,202.0,3640.0,642.0,238.0,146.0,2017-12-27 07:42:33.000,2022-01-11 14:52:42.000,2022-01-11 14:52:38.000,2021-11-10 15:00:27.000,264.0,7832.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,29,True,10117.0,449.0,1088.0,225.0,137.0,300.0,2537.0,2428.0,15.0,79.0,2017-01-26 00:43:08.000,2022-01-11 14:01:15.000,2022-01-11 08:47:08.000,2022-01-11 08:48:11.000,382.0,85044.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,29,True,18396.0,175.0,955.0,457.0,197.0,52.0,2959.0,2002.0,100.0,205.0,2013-12-25 01:50:16.000,2022-01-11 13:26:14.000,2022-01-06 05:19:00.000,2021-12-01 13:12:00.689,420.0,1276.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,4769.0,43.0,931.0,350.0,225.0,138.0,1035.0,205.0,411.0,53.0,2018-04-25 09:59:32.000,2022-01-11 08:35:44.000,2022-01-07 07:09:09.000,2021-12-24 05:11:08.611,70.0,122082.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,29,True,25709.0,1091.0,378.0,127.0,84.0,447.0,3408.0,996.0,196.0,103.0,2017-08-16 00:50:35.000,2022-01-11 14:04:13.000,2022-01-11 10:32:58.000,2022-01-07 11:28:08.000,369.0,14968.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,21638.0,694.0,2075.0,496.0,215.0,317.0,6370.0,198.0,34.0,121.0,2018-04-27 04:29:07.000,2022-01-11 13:52:47.000,2022-01-11 05:42:57.000,2022-01-11 10:12:01.062,161.0,5854.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,28,True,15862.0,1868.0,1756.0,288.0,126.0,73.0,3243.0,931.0,22.0,148.0,2018-08-15 06:46:37.000,2022-01-11 15:09:59.000,2022-01-09 00:02:34.000,2021-10-25 22:21:23.000,333.0,6377.333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,28,True,7116.0,23.0,1199.0,603.0,224.0,243.0,2576.0,310.0,636.0,211.0,2018-03-26 10:42:25.000,2022-01-11 10:48:52.000,2021-12-30 07:55:34.000,2021-11-22 10:42:41.000,128.0,8052.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,The Komodo Platform focuses on providing complete end-to-end blockchain solutions for developers of any level and any..,smart-contract-platform,28,True,117059.0,587.0,689.0,666.0,179.0,199.0,5993.0,1094.0,,1332.0,2016-01-07 14:19:43.000,2022-01-11 13:31:22.000,2022-01-10 09:02:43.000,2021-12-30 15:36:44.000,469.0,6782.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,28,True,8631.0,177.0,539.0,275.0,118.0,301.0,3391.0,1510.0,106.0,162.0,2018-04-26 15:40:14.000,2022-01-11 15:41:20.000,2022-01-11 13:57:44.000,2022-01-04 06:48:09.149,165.0,7270.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,28,True,5479.0,271.0,374.0,193.0,57.0,255.0,1806.0,151.0,777.0,58.0,2019-06-11 01:22:17.000,2022-01-11 10:56:08.000,2022-01-10 05:40:22.000,2022-01-11 06:00:25.194,21.0,18000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,28,True,10217.0,211.0,309.0,157.0,153.0,196.0,1381.0,147.0,250.0,128.0,2018-03-15 07:19:43.000,2022-01-10 15:39:39.000,2022-01-10 15:37:17.000,2021-12-23 09:18:51.000,19.0,6592.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,43156.0,997.0,307.0,184.0,99.0,90.0,1683.0,643.0,7.0,1118.0,2017-04-05 12:42:16.000,2022-01-09 09:12:29.000,2021-12-31 13:45:08.000,2022-01-04 13:50:59.000,163.0,4910.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,agi,AGI,https://github.com/opencog,No description.,others,27,True,113687.0,1166.0,3377.0,1352.0,564.0,102.0,6940.0,1459.0,,651.0,2012-10-24 06:10:15.000,2022-01-11 05:05:55.000,2022-01-11 03:58:38.000,2016-12-28 13:02:36.000,262.0,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,27,True,16124.0,130.0,3314.0,368.0,317.0,113.0,4784.0,2633.0,6.0,125.0,2015-11-18 17:02:35.000,2022-01-11 15:43:52.000,2022-01-05 10:39:01.000,2022-01-10 16:24:22.000,328.0,7698.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,27,True,23053.0,146.0,1967.0,470.0,355.0,192.0,2868.0,881.0,37.0,141.0,2016-12-23 22:40:27.000,2022-01-11 15:27:06.000,2022-01-05 16:59:01.000,2021-09-29 10:05:20.000,723.0,7547.333333333333,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,omni,OMNI - Omni,https://github.com/OmniLayer,Platform for creating and trading custom digital assets and currencies. It is a software layer built on top of the..,smart-contract-platform,27,True,30489.0,74.0,1565.0,678.0,237.0,55.0,2088.0,1317.0,,832.0,2013-10-29 16:07:00.000,2021-12-25 12:52:27.000,2021-12-16 22:27:02.000,2021-11-18 22:53:25.000,652.0,1516.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,27,True,10965.0,95.0,1314.0,366.0,112.0,105.0,1543.0,1249.0,30.0,64.0,2017-06-23 02:51:24.000,2022-01-09 23:25:53.000,2022-01-07 20:45:56.000,2021-11-24 19:18:02.000,383.0,5526.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,27,True,1771.0,265.0,677.0,182.0,73.0,247.0,1358.0,533.0,134.0,48.0,2019-09-04 06:31:59.000,2022-01-11 14:48:11.000,2022-01-11 06:28:48.000,2022-01-07 10:01:55.000,124.0,43560.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,8516.0,1371.0,562.0,165.0,38.0,70.0,2135.0,376.0,19.0,69.0,2018-11-18 13:43:19.000,2022-01-11 15:03:00.000,2022-01-11 09:30:10.000,2022-01-11 05:04:35.212,332.0,2734.0,1,True,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,xem,XEM - NEM,https://github.com/nemtech,Cryptocurrency and blockchain platform for smart digital assets. Main new feature in NEM includes Proof of Importance..,cryptocurrency,27,True,2994.0,39.0,473.0,197.0,152.0,337.0,649.0,552.0,239.0,58.0,2015-04-19 17:24:03.000,2022-01-10 08:56:15.000,2022-01-05 19:34:38.000,2022-01-05 19:41:55.000,86.0,12970.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet. Cardstack is an open-source framework and consensus protocol that..,others,27,True,9143.0,927.0,341.0,65.0,45.0,299.0,2069.0,517.0,53.0,41.0,2017-01-15 14:15:10.000,2022-01-11 16:09:43.000,2022-01-11 15:35:39.000,2021-12-23 23:11:26.870,11.0,3950.0,1,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,27,True,8241.0,446.0,337.0,78.0,85.0,229.0,3194.0,1592.0,292.0,57.0,2018-03-31 01:42:22.000,2022-01-11 14:57:25.000,2022-01-10 18:56:03.000,2021-12-17 15:02:45.000,365.0,1032.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,Game.com is focused on creating a global gaming platform for blockchain digital currencies.,web3,26,True,21017.0,383.0,2531.0,1141.0,293.0,100.0,5723.0,5647.0,,402.0,2017-07-10 10:52:12.000,2022-01-11 15:36:08.000,2022-01-11 09:36:10.000,2021-11-30 08:38:58.000,1122.0,,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,26,True,18094.0,3196.0,2388.0,4405.0,138.0,33.0,3175.0,274.0,,170.0,2019-08-12 17:34:43.000,2022-01-11 15:42:14.000,2022-01-04 16:55:29.000,2022-01-04 16:56:19.000,116.0,140.0,1,True,,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3509.0,253.0,1982.0,1280.0,315.0,80.0,2472.0,571.0,12.0,313.0,2020-01-25 23:18:57.000,2022-01-11 16:37:19.000,2022-01-11 16:34:36.000,2021-12-13 12:55:39.000,221.0,18.0,1,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,26,True,4053.0,422.0,1872.0,216.0,77.0,29.0,454.0,249.0,25.0,31.0,2020-08-06 20:38:40.000,2022-01-10 07:34:13.000,2022-01-09 22:02:02.000,2022-01-02 19:15:36.740,61.0,2234.0,1,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Core product of Dimension, which is positioned to become the bridge that connects internet users from Web 2.0 to Web..",web3,26,True,6769.0,497.0,1271.0,245.0,104.0,124.0,3838.0,1868.0,8.0,67.0,2019-03-06 01:41:39.000,2022-01-11 15:18:02.000,2022-01-11 05:36:46.000,2022-01-08 09:41:52.000,201.0,2182.0,2,,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,26,True,14230.0,660.0,1260.0,252.0,83.0,50.0,6138.0,2317.0,18.0,68.0,2017-12-18 01:10:17.000,2022-01-11 15:31:08.000,2022-01-11 00:03:36.000,2021-12-02 17:32:59.097,1761.0,106.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
