,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
57,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,55931.0,460.0,2588.0,275284.0,457.0,178.0,326.0,4878.0,598.0,1542.0,,899.0,2018-01-15 22:50:09,2022-02-16 07:51:08.000,2022-02-16 02:09:58,2022-02-09 04:19:07.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,30,True,2794.0,152.0,2334.0,15114.0,1284.0,193.0,453.0,1031.0,205.0,178.0,292.0,117.0,2019-02-14 13:58:51,2022-02-14 17:58:53.000,2022-02-09 10:25:20,2022-01-19 16:29:24.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,,1908.0,11334.0,490.0,351.0,1600.0,10173.0,184.0,6699.0,199.0,347.0,2014-12-06 05:42:19,2022-02-11 11:00:34.000,2021-11-05 17:40:24,2021-03-30 05:25:59.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,30,True,15446.0,24.0,1808.0,3885.333333333334,862.0,203.0,143.0,2348.0,332.0,1257.0,279.0,304.0,2017-07-05 12:30:46,2022-02-15 01:20:58.000,2022-02-13 09:04:31,2021-09-21 15:00:36.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,waves,WAVES - Waves,https://github.com/wavesplatform,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,30,True,29798.0,175.0,1803.0,15964.0,782.0,389.0,221.0,6454.0,161.0,556.0,81.0,338.0,2016-04-07 14:42:54,2022-02-16 15:41:22.000,2022-02-16 14:20:20,2022-01-31 10:24:53.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,one,ONE - Harmony,https://github.com/harmony-one,Fast and open blockchain for decentralized applications. Harmony has achieved secure and random state sharding...,smart-contract-platform,30,True,9330.0,149.0,1657.0,1584.0,378.0,202.0,98.0,3430.0,283.0,1538.0,91.0,162.0,2018-05-22 01:37:50,2022-02-16 09:09:57.000,2022-02-16 09:09:56,2022-02-01 05:41:22.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,30,True,3536.0,77.0,1339.0,155808.0,332.0,141.0,163.0,406.0,120.0,224.0,3120.0,115.0,2017-08-02 16:22:19,2022-02-15 23:47:27.000,2022-02-02 15:58:06,2022-02-02 17:07:14.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,30,True,41550.0,21.0,1308.0,11236.0,456.0,247.0,91.0,715.0,54.0,365.0,112.0,1233.0,2017-03-03 08:17:11,2022-02-16 13:18:58.000,2021-11-25 02:40:36,2021-11-25 21:23:48.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,30,True,10240.0,411.0,1138.0,86972.0,237.0,137.0,303.0,2584.0,422.0,2549.0,20.0,81.0,2017-01-26 00:43:08,2022-02-16 13:32:50.000,2022-02-15 15:07:46,2022-02-15 09:34:39.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,30,True,32598.0,165.0,806.0,22540.0,519.0,281.0,154.0,1314.0,237.0,666.0,59.0,1129.0,2017-07-13 19:04:54,2022-02-16 18:11:21.000,2022-02-14 09:46:59,2022-02-14 09:48:48.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,30,True,65120.0,699.0,639.0,124776.0,172.0,117.0,387.0,3592.0,406.0,1646.0,9.0,906.0,2019-09-11 08:19:53,2022-02-16 19:12:43.000,2022-02-16 11:34:41,2022-02-14 05:32:25.222,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14586.0,626.0,630.0,12506.0,180.0,61.0,277.0,2308.0,138.0,549.0,548.0,256.0,2019-03-24 10:30:06,2022-02-16 10:44:50.000,2022-02-16 08:34:04,2022-02-15 06:53:47.159,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,30,True,9116.0,466.0,560.0,20144.0,305.0,122.0,328.0,3660.0,198.0,1661.0,119.0,162.0,2018-04-26 15:40:14,2022-02-16 18:42:38.000,2022-02-16 18:42:35,2022-01-04 06:48:09.149,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,30,True,7481.0,146.0,467.0,22518.0,346.0,229.0,426.0,2619.0,348.0,2153.0,258.0,171.0,2018-03-25 15:24:28,2022-02-16 18:14:20.000,2022-02-15 14:53:28,2022-01-05 19:41:55.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,29,True,16847.0,11.0,14307.0,173640.0,2646.0,966.0,38.0,1834.0,257.0,1022.0,,735.0,2013-12-06 11:38:05,2022-02-16 18:04:09.000,2022-02-14 08:39:28,2021-11-08 18:52:11.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,29,True,19412.0,171.0,8184.0,1896.0,4264.0,736.0,74.0,9073.0,1083.0,4513.0,,781.0,2014-04-30 14:38:28,2022-02-16 10:50:51.000,2022-01-24 20:25:19,2022-01-07 16:54:31.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,29,True,9953.0,54.0,2818.0,22988.0,823.0,226.0,115.0,584.0,230.0,764.0,23.0,213.0,2017-06-13 22:31:34,2022-02-16 14:57:02.000,2022-02-16 14:52:04,2022-02-13 13:00:39.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,29,True,16198.0,1537.0,1915.0,7158.666666666667,340.0,129.0,76.0,3447.0,360.0,986.0,25.0,152.0,2018-08-15 06:46:37,2022-02-16 18:22:19.000,2022-02-16 18:03:07,2022-02-15 06:35:03.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,29,True,14730.0,84.0,1874.0,1912.0,431.0,202.0,153.0,5699.0,531.0,2851.0,87.0,119.0,2016-01-29 07:40:47,2022-02-15 14:34:47.000,2022-02-15 13:49:48,2022-01-13 11:46:04.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4777.0,123.0,1773.0,18296.0,455.0,188.0,240.0,3563.0,237.0,1652.0,26.0,178.0,2018-04-19 22:56:20,2022-02-16 13:38:45.000,2022-02-15 18:43:36,2022-02-08 01:04:22.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,29,True,12266.0,100.0,1480.0,12430.0,447.0,199.0,203.0,3703.0,266.0,644.0,49.0,148.0,2017-12-27 07:42:33,2022-02-16 06:06:41.000,2022-02-15 04:26:37,2022-02-03 08:47:50.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,4790.0,44.0,937.0,116282.0,354.0,224.0,138.0,1053.0,71.0,206.0,428.0,56.0,2018-04-25 09:59:32,2022-02-15 10:35:02.000,2022-02-15 10:34:55,2021-12-24 05:11:08.611,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,29,True,10288.0,365.0,482.0,2123.333333333333,114.0,149.0,269.0,4256.0,539.0,2042.0,427.0,111.0,2018-03-31 01:42:22,2022-02-16 16:35:12.000,2022-02-16 16:31:00,2022-01-27 10:15:47.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,29,True,5957.0,595.0,405.0,28632.0,227.0,72.0,261.0,1870.0,45.0,168.0,887.0,62.0,2019-06-11 01:22:17,2022-02-16 09:24:51.000,2022-02-16 06:22:24,2022-02-16 06:22:47.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,grin,GRIN - Grin,https://github.com/grinplusplus,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,28,True,5798.0,36.0,6085.0,25757.333333333336,1559.0,637.0,179.0,3455.0,353.0,1952.0,33.0,346.0,2016-10-21 00:02:23,2022-02-16 14:24:10.000,2022-02-07 09:40:33,2021-08-19 15:02:35.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,28,True,13799.0,,3115.0,3248.0,1503.0,481.0,113.0,3895.0,824.0,4122.0,146.0,275.0,2016-03-23 00:17:55,2022-02-15 04:51:28.000,2021-08-06 04:53:34,2021-08-04 18:39:10.684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,21851.0,555.0,2164.0,5188.0,516.0,216.0,320.0,6556.0,165.0,212.0,36.0,123.0,2018-04-27 04:29:07,2022-02-16 17:11:43.000,2022-02-16 17:11:37,2022-02-15 13:51:19.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,28,True,23526.0,428.0,1967.0,7336.0,470.0,352.0,192.0,2968.0,723.0,883.0,37.0,144.0,2016-12-23 22:40:27,2022-02-16 19:21:48.000,2022-02-16 14:46:37,2021-09-29 10:05:20.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,28,True,1553.0,21.0,1213.0,26332.0,412.0,195.0,555.0,1327.0,71.0,374.0,205.0,56.0,2017-07-20 22:58:48,2022-02-11 23:39:00.000,2022-02-03 21:40:20,2022-02-03 21:42:30.351,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,28,True,7121.0,10.0,1201.0,8028.0,611.0,224.0,245.0,2580.0,129.0,310.0,657.0,212.0,2018-03-26 10:42:25,2022-02-16 05:05:08.000,2022-02-16 05:05:07,2021-11-22 10:42:41.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,28,True,18406.0,42.0,960.0,1242.0,457.0,192.0,54.0,3002.0,425.0,2020.0,100.0,206.0,2013-12-25 01:50:16,2022-02-16 18:13:11.000,2022-02-07 13:35:37,2021-12-01 13:12:00.689,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,28,True,25878.0,676.0,379.0,18786.0,134.0,83.0,452.0,3463.0,392.0,996.0,203.0,103.0,2017-08-16 00:50:35,2022-02-16 15:49:33.000,2022-02-15 07:08:19,2022-01-07 11:28:08.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,28,True,10267.0,168.0,313.0,7646.0,163.0,150.0,200.0,1389.0,21.0,150.0,270.0,128.0,2018-03-15 07:19:43,2022-02-14 05:40:09.000,2022-02-08 01:22:42,2022-02-10 08:38:09.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,43607.0,1019.0,313.0,4896.0,187.0,103.0,94.0,1684.0,163.0,645.0,8.0,1123.0,2017-04-05 12:42:16,2022-02-16 17:55:46.000,2022-02-05 00:31:54,2022-02-04 13:19:18.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,27,True,16188.0,129.0,3322.0,7668.0,368.0,318.0,120.0,4812.0,328.0,2655.0,6.0,126.0,2015-11-18 17:02:35,2022-02-16 18:35:17.000,2022-02-16 18:35:16,2022-01-10 16:24:22.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,27,True,18096.0,1887.0,2508.0,280.0,4473.0,137.0,33.0,3429.0,124.0,281.0,,170.0,2019-08-12 17:34:43,2022-02-16 19:11:41.000,2022-01-12 18:16:08,2022-01-04 16:56:19.000,1.0,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,27,True,4179.0,231.0,2312.0,8044.0,290.0,82.0,29.0,485.0,59.0,267.0,101.0,37.0,2020-08-06 20:38:40,2022-02-16 16:28:02.000,2022-02-16 16:06:07,2022-01-02 19:15:36.740,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,omni,OMNI - Omni,https://github.com/OmniLayer,Platform for creating and trading custom digital assets and currencies. It is a software layer built on top of the..,smart-contract-platform,27,True,30644.0,46.0,1568.0,1508.0,678.0,236.0,55.0,2110.0,648.0,1325.0,,832.0,2013-10-29 16:07:00,2022-02-15 11:23:37.000,2022-02-06 02:08:54,2021-11-18 22:53:25.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,27,True,11002.0,47.0,1319.0,5664.0,363.0,111.0,105.0,1569.0,384.0,1255.0,30.0,64.0,2017-06-23 02:51:24,2022-02-16 17:23:20.000,2022-02-08 15:35:46,2021-11-24 19:18:02.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,27,True,15335.0,954.0,1301.0,110.0,259.0,86.0,55.0,6283.0,1761.0,2355.0,27.0,69.0,2017-12-18 01:10:17,2022-02-16 17:49:53.000,2022-02-15 20:56:02,2021-12-02 17:32:59.097,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,27,True,5121.0,277.0,1190.0,4014.0,332.0,114.0,102.0,1941.0,368.0,1960.0,17.0,110.0,2017-01-27 20:22:35,2022-02-16 18:22:02.000,2022-02-16 18:21:53,2022-02-11 20:37:56.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,strax,STRAX - Stratis,https://github.com/stratisproject,Fuel that powers and secures the Stratis blockchain. It is used to pay fees per transaction and as an instrument for..,smart-contract-platform,27,True,11845.0,160.0,878.0,3024.0,383.0,148.0,51.0,4409.0,250.0,1025.0,95.0,187.0,2016-09-03 04:32:51,2022-02-16 12:51:06.000,2022-02-10 12:56:43,2022-02-03 15:52:26.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,27,True,1872.0,258.0,714.0,22248.0,194.0,75.0,319.0,1446.0,132.0,577.0,150.0,48.0,2019-09-04 06:31:59,2022-02-16 16:28:20.000,2022-02-16 14:40:35,2022-02-09 23:37:05.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,erg,ERG - Ergo,https://github.com/ergoplatform,ERGOs platform is based on a variety of ideas that complement each other and aim to provide solutions for various..,privacy-coins,27,True,12004.0,956.0,653.0,10146.666666666666,204.0,104.0,607.0,1424.0,267.0,793.0,7.0,98.0,2017-06-13 13:23:11,2022-02-16 16:55:44.000,2022-02-16 15:06:02,2022-02-15 16:29:47.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,9021.0,1256.0,586.0,3024.0,185.0,41.0,83.0,2281.0,336.0,393.0,21.0,73.0,2018-11-18 13:43:19,2022-02-16 15:02:59.000,2022-02-16 11:44:51,2022-02-16 11:13:23.558,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,The Komodo Platform focuses on providing complete end-to-end blockchain solutions for developers of any level and any..,smart-contract-platform,27,True,85096.0,463.0,580.0,6814.0,566.0,147.0,199.0,4237.0,461.0,1099.0,,793.0,2016-01-07 14:19:43,2022-02-16 16:21:22.000,2022-02-16 08:48:58,2021-12-30 15:36:44.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,27,True,26485.0,851.0,350.0,8608.0,59.0,30.0,158.0,2011.0,86.0,116.0,397.0,140.0,2020-01-30 13:13:20,2022-02-16 16:43:37.000,2022-02-16 14:14:08,2021-10-18 19:49:56.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,27,True,8985.0,177.0,295.0,12110.0,162.0,69.0,115.0,321.0,59.0,75.0,69.0,328.0,2017-10-29 01:59:49,2022-02-16 13:24:53.000,2022-02-15 05:18:37,2022-02-15 07:50:57.292,1.0,['luna'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,xno,XNO - Nano,https://github.com/nanocurrency,"Nano, a low-latency cryptocurrency built on an innovative block-lattice data structure offering unlimited scalability..",cryptocurrency,26,True,5804.0,142.0,3631.0,10132.0,864.0,324.0,109.0,3088.0,298.0,1001.0,,157.0,2014-05-01 14:49:25,2022-02-15 17:53:56.000,2022-02-15 15:56:51,2022-01-17 18:58:32.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,Game.com is focused on creating a global gaming platform for blockchain digital currencies.,web3,26,True,21188.0,333.0,2615.0,,1173.0,312.0,100.0,5823.0,1195.0,5706.0,,412.0,2017-07-10 10:52:12,2022-02-16 17:01:08.000,2022-02-16 01:09:25,2021-11-30 08:38:58.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3647.0,264.0,2082.0,18.0,1341.0,314.0,82.0,2609.0,235.0,607.0,22.0,328.0,2020-01-25 23:18:57,2022-02-16 18:16:15.000,2022-02-16 15:08:35,2022-01-25 16:38:47.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,loomold,LOOMOLD - Loom Network (OLD),https://github.com/loomnetwork,Loom Networks DPoS sidechains allow for truly scalable blockchain games and DApps with the security of Ethereum..,web3,26,True,10391.0,46.0,1669.0,,622.0,200.0,10.0,2933.0,438.0,575.0,364.0,347.0,2018-01-08 11:03:07,2022-02-16 14:37:40.000,2022-02-09 07:35:01,2018-02-08 15:32:42.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Core product of Dimension, which is positioned to become the bridge that connects internet users from Web 2.0 to Web..",web3,26,True,6951.0,542.0,1308.0,2056.0,258.0,104.0,124.0,4046.0,175.0,1926.0,8.0,70.0,2019-03-06 01:41:39,2022-02-16 16:08:35.000,2022-02-16 09:18:57,2022-02-08 04:52:57.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
