,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
56,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,31,True,9815.0,875.0,587.0,18832.0,370.0,125.0,365.0,4109.0,180.0,1995.0,141.0,172.0,2018-04-26 15:40:14,2022-05-04 16:25:19.000,2022-05-03 19:40:47,2022-04-29 14:04:01.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,True,grin,GRIN - Grin,https://github.com/grinplusplus,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,30,True,5838.0,46.0,6100.0,25058.0,1572.0,632.0,184.0,3469.0,336.0,1963.0,33.0,348.0,2016-10-21 00:02:23,2022-04-22 20:53:05.000,2022-04-19 18:50:32,2022-04-21 19:24:26.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,56953.0,836.0,2933.0,253604.0,489.0,173.0,343.0,5062.0,595.0,1635.0,,905.0,2018-01-15 22:50:09,2022-05-04 14:40:27.000,2022-05-02 23:04:28,2022-04-26 01:09:07.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,30,True,10220.0,231.0,2882.0,36618.0,849.0,233.0,149.0,601.0,231.0,785.0,24.0,215.0,2017-06-13 22:31:34,2022-05-04 16:01:20.000,2022-05-04 16:00:20,2022-05-04 14:48:18.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,30,True,2891.0,83.0,2503.0,19880.0,1409.0,194.0,453.0,1125.0,203.0,191.0,348.0,123.0,2019-02-14 13:58:51,2022-05-03 15:28:54.000,2022-04-20 07:29:57,2022-01-19 16:29:24.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,30,True,17136.0,1025.0,2122.0,24212.0,368.0,125.0,76.0,3784.0,363.0,1072.0,25.0,155.0,2018-08-15 06:46:37,2022-05-04 18:25:59.000,2022-05-04 17:44:03,2022-02-15 06:35:03.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,,1926.0,27762.0,496.0,351.0,1600.0,10190.0,184.0,6699.0,205.0,347.0,2014-12-06 05:42:19,2022-04-29 00:35:47.000,2021-11-05 17:40:24,2021-03-30 05:25:59.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,30,True,15467.0,19.0,1889.0,5883.333333333333,939.0,202.0,144.0,2362.0,348.0,1259.0,335.0,304.0,2017-07-05 12:30:46,2022-05-04 09:13:02.000,2022-05-03 08:29:58,2022-03-17 18:52:00.834,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,waves,WAVES - Waves,https://github.com/wavesplatform,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,30,True,29941.0,167.0,1827.0,15306.0,786.0,389.0,232.0,6620.0,159.0,561.0,79.0,343.0,2016-04-07 14:42:54,2022-05-04 18:05:06.000,2022-05-04 14:59:57,2022-04-30 07:57:12.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,one,ONE - Harmony,https://github.com/harmony-one,Fast and open blockchain for decentralized applications. Harmony has achieved secure and random state sharding...,smart-contract-platform,30,True,9489.0,142.0,1718.0,6248.0,411.0,219.0,100.0,3499.0,324.0,1552.0,108.0,167.0,2018-05-22 01:37:50,2022-05-04 17:37:24.000,2022-05-04 17:37:24,2022-03-15 04:48:20.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,30,True,12296.0,51.0,1519.0,20084.0,446.0,202.0,203.0,3751.0,266.0,646.0,54.0,157.0,2017-12-27 07:42:33,2022-05-04 13:43:36.000,2022-05-04 11:45:33,2022-02-03 08:47:50.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,30,True,10647.0,467.0,1188.0,88992.0,254.0,136.0,321.0,2737.0,399.0,2871.0,20.0,85.0,2017-01-26 00:43:08,2022-05-04 15:16:11.000,2022-05-04 10:10:46,2022-05-02 07:31:02.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,30,True,33211.0,190.0,839.0,23264.0,531.0,283.0,163.0,1362.0,251.0,668.0,63.0,1137.0,2017-07-13 19:04:54,2022-05-04 16:30:35.000,2022-05-03 10:20:20,2022-05-03 10:21:41.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14772.0,247.0,660.0,17492.0,189.0,63.0,285.0,2372.0,139.0,576.0,650.0,257.0,2019-03-24 10:30:06,2022-05-04 07:42:11.000,2022-05-04 07:09:54,2022-04-11 02:23:58.149,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,30,True,6576.0,860.0,496.0,41308.0,282.0,85.0,342.0,2029.0,92.0,232.0,1200.0,84.0,2019-06-11 01:22:17,2022-05-04 08:18:06.000,2022-05-04 04:03:31,2022-04-27 05:54:01.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,29,True,19593.0,166.0,8516.0,1832.0,4343.0,732.0,76.0,9197.0,990.0,4759.0,,794.0,2014-04-30 14:38:28,2022-05-04 16:09:34.000,2022-05-01 05:02:50,2022-04-29 19:22:31.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,29,True,8304.0,52.0,3695.0,7339.333333333334,525.0,299.0,102.0,664.0,229.0,379.0,600.0,135.0,2018-02-09 01:30:38,2022-05-04 18:26:49.000,2022-05-03 10:35:23,2022-02-12 18:37:08.299,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,29,True,14812.0,86.0,1885.0,2412.0,432.0,195.0,156.0,5768.0,523.0,2904.0,91.0,121.0,2016-01-29 07:40:47,2022-04-29 23:14:02.000,2022-04-29 15:25:55,2022-04-29 15:31:47.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4941.0,182.0,1801.0,18150.0,462.0,192.0,256.0,3739.0,286.0,1709.0,25.0,185.0,2018-04-19 22:56:20,2022-05-04 16:24:46.000,2022-05-04 07:00:23,2022-04-09 01:28:18.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,29,True,7144.0,25.0,1222.0,8646.0,616.0,223.0,256.0,2612.0,126.0,316.0,721.0,212.0,2018-03-26 10:42:25,2022-05-02 09:09:10.000,2022-05-02 09:07:54,2022-03-24 12:15:19.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,29,True,18587.0,183.0,963.0,1196.0,457.0,189.0,53.0,3089.0,440.0,2041.0,106.0,206.0,2013-12-25 01:50:16,2022-05-04 12:42:40.000,2022-05-04 09:40:09,2022-02-18 16:57:20.735,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,5033.0,98.0,963.0,122062.0,385.0,226.0,144.0,1097.0,65.0,214.0,461.0,60.0,2018-04-25 09:59:32,2022-04-29 07:44:46.000,2022-04-29 07:44:46,2022-04-06 12:58:29.077,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,29,True,65921.0,737.0,703.0,122598.0,202.0,107.0,428.0,3299.0,304.0,1798.0,,919.0,2019-09-11 08:19:53,2022-05-04 13:08:53.000,2022-05-04 10:26:50,2022-04-26 15:18:49.000,1.0,['eth'],-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,ever,EVER - Everscale,https://github.com/tonlabs,"Fast, secure and scalable network with near-zero fees, which can process up to a million transactions per second..",others,29,True,302646.0,484.0,642.0,1450.0,232.0,160.0,280.0,2393.0,41.0,133.0,37.0,1426.0,2019-04-15 13:36:56,2022-05-04 17:35:10.000,2022-05-04 17:05:15,2022-05-04 07:22:57.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,29,True,10865.0,619.0,536.0,1688.6666666666667,133.0,161.0,294.0,4566.0,498.0,2218.0,570.0,114.0,2018-03-31 01:42:22,2022-05-04 12:41:49.000,2022-05-04 11:55:45,2022-05-04 12:48:02.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,29,True,26779.0,891.0,391.0,16208.0,137.0,80.0,461.0,3602.0,372.0,1017.0,204.0,104.0,2017-08-16 00:50:35,2022-05-03 12:55:17.000,2022-05-02 13:57:14,2022-03-28 15:28:06.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,28,True,13799.0,,3121.0,2956.0,1502.0,472.0,113.0,3904.0,824.0,4109.0,148.0,275.0,2016-03-23 00:17:55,2022-04-28 22:14:02.000,2021-08-06 04:53:34,2021-08-04 18:39:10.684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,28,True,4304.0,161.0,3041.0,24322.0,417.0,99.0,29.0,546.0,100.0,286.0,210.0,48.0,2020-08-06 20:38:40,2022-05-02 18:43:39.000,2022-05-02 18:43:39,2022-01-02 19:15:36.740,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,22199.0,395.0,2277.0,4654.0,546.0,218.0,372.0,6827.0,175.0,231.0,31.0,126.0,2018-04-27 04:29:07,2022-05-04 09:03:34.000,2022-05-03 10:07:38,2022-05-02 13:52:31.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,28,True,23967.0,476.0,1973.0,7288.666666666667,468.0,352.0,193.0,3256.0,723.0,891.0,37.0,148.0,2016-12-23 22:40:27,2022-05-04 17:35:40.000,2022-05-03 07:22:52,2022-03-31 12:15:47.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,28,True,17960.0,2581.0,1403.0,676.0,295.0,92.0,58.0,6596.0,1871.0,2558.0,29.0,76.0,2017-12-18 01:10:17,2022-05-04 18:18:06.000,2022-05-04 17:54:33,2022-03-18 22:43:20.535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,28,True,1575.0,22.0,1390.0,37614.0,438.0,199.0,569.0,1354.0,85.0,376.0,246.0,65.0,2017-07-20 22:58:48,2022-05-04 17:22:34.127,2022-05-04 17:20:14,2022-05-04 17:22:34.127,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,28,True,11354.0,355.0,1357.0,5478.0,371.0,113.0,106.0,1607.0,282.0,1391.0,30.0,65.0,2017-06-23 02:51:24,2022-05-04 12:54:42.000,2022-05-04 12:54:42,2022-04-01 21:07:13.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,28,True,41553.0,3.0,1313.0,10696.0,464.0,247.0,91.0,725.0,54.0,365.0,112.0,1231.0,2017-03-03 08:17:11,2022-05-04 14:11:55.000,2022-04-06 06:20:46,2021-11-25 21:23:48.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,bal,BAL - Balancer,https://github.com/balancer-labs,"Non-custodial portfolio manager, liquidity provider, and price sensor The Balancer Protocol Governance Token (BAL) are..",amm,28,True,8749.0,1027.0,1018.0,168.0,771.0,145.0,109.0,4153.0,132.0,478.0,238.0,139.0,2019-07-21 14:31:50,2022-05-04 18:13:10.000,2022-05-04 18:13:10,2022-05-04 13:41:41.000,3.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,28,True,7327.0,80.0,727.0,62060.0,258.0,152.0,459.0,786.0,89.0,100.0,203.0,87.0,2018-01-02 01:40:17,2022-05-04 16:30:46.000,2022-04-26 12:13:05,2022-04-26 04:31:52.935,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,28,True,6119.0,24.0,428.0,16526.0,325.0,149.0,387.0,2368.0,327.0,1842.0,292.0,148.0,2018-03-25 15:36:53,2022-05-03 14:28:33.000,2022-05-03 14:28:32,2022-03-02 07:22:47.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,28,True,10329.0,64.0,319.0,7176.0,171.0,149.0,216.0,1410.0,24.0,167.0,285.0,131.0,2018-03-15 07:19:43,2022-05-04 06:49:05.000,2022-05-04 06:37:34,2022-04-06 02:53:37.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,47993.0,1140.0,312.0,5208.0,191.0,98.0,106.0,1700.0,164.0,651.0,8.0,1145.0,2017-04-05 12:42:16,2022-05-01 09:58:30.000,2022-04-30 12:09:02,2022-04-28 09:42:26.827,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,27,True,16847.0,4.0,14488.0,169510.0,2646.0,960.0,38.0,1853.0,257.0,1028.0,,733.0,2013-12-06 11:38:05,2022-05-02 02:37:36.000,2022-02-14 08:39:28,2021-11-08 18:52:11.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,27,True,16339.0,157.0,3346.0,8058.666666666666,375.0,316.0,138.0,4877.0,357.0,2708.0,6.0,129.0,2015-11-18 17:02:35,2022-05-04 18:25:05.000,2022-04-28 10:45:02,2022-04-04 16:21:04.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,27,True,19972.0,659.0,2708.0,394.0,4608.0,152.0,34.0,3654.0,122.0,299.0,,186.0,2019-08-12 17:34:43,2022-05-04 10:43:03.000,2022-04-06 16:38:57,2022-01-04 16:56:19.000,1.0,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,27,True,3856.0,240.0,2236.0,36.0,1489.0,317.0,88.0,2853.0,247.0,679.0,38.0,358.0,2020-01-25 23:18:57,2022-05-04 17:58:04.000,2022-05-03 16:26:59,2022-04-17 08:50:32.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,27,True,5226.0,200.0,1244.0,2654.0,364.0,125.0,107.0,2013.0,355.0,2049.0,20.0,116.0,2017-01-27 20:22:35,2022-05-03 12:43:13.000,2022-04-26 08:28:24,2022-02-21 16:26:25.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Native platform token of the Audius streaming protocol. AUDIO is staked for security, feature access and governance..",metaverse,27,True,4189.0,904.0,1087.0,33426.0,183.0,69.0,462.0,4609.0,106.0,32.0,79.0,65.0,2019-04-11 21:29:18,2022-05-04 18:17:23.000,2022-05-04 17:18:55,2022-05-03 19:38:26.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,vtc,VTC - Vertcoin,https://github.com/vertcoin-project,Open source peer to peer digital currency focused heavily on decentralization. Mining Vertcoin is easy & our algorithm..,privacy-coins,27,True,54838.0,60.0,847.0,36470.0,344.0,181.0,117.0,328.0,33.0,515.0,2.0,1944.0,2017-02-07 21:38:35,2022-05-04 14:48:19.000,2022-04-07 18:52:22,2022-04-08 01:58:36.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,sbr,SBR - Saber,https://github.com/saber-hq,Cross-chain stablecoin exchange on Solana.,exchange-tokens,27,True,1461.0,285.0,792.0,56569.333333333336,192.0,29.0,289.0,1442.0,28.0,25.0,194.0,46.0,2020-10-06 22:36:15,2022-05-04 19:32:35.000,2022-05-04 19:32:33,2022-05-02 19:15:36.088,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,27,True,2062.0,230.0,759.0,54618.0,206.0,77.0,358.0,1598.0,144.0,630.0,183.0,49.0,2019-09-04 06:31:59,2022-05-04 14:50:01.000,2022-05-04 10:22:23,2022-04-28 12:03:28.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,10099.0,1185.0,624.0,3188.0,198.0,43.0,98.0,2591.0,343.0,426.0,23.0,80.0,2018-11-18 13:43:19,2022-05-04 15:41:27.000,2022-05-04 09:49:09,2022-04-28 06:23:39.108,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,mngo,MNGO - Mango,https://github.com/blockworks-foundation,No description.,exchange-tokens,27,True,3292.0,408.0,604.0,23896.0,332.0,60.0,172.0,366.0,23.0,48.0,207.0,89.0,2020-12-22 03:52:31,2022-05-03 16:36:26.000,2022-05-03 16:36:21,2022-04-30 15:07:01.000,2.0,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,The Komodo Platform focuses on providing complete end-to-end blockchain solutions for developers of any level and any..,smart-contract-platform,27,True,85510.0,471.0,589.0,6764.0,575.0,146.0,200.0,4379.0,476.0,1172.0,,795.0,2016-01-07 14:19:43,2022-05-04 16:35:34.000,2022-05-03 08:34:51,2022-03-28 14:36:30.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,cspr,CSPR - Casper Network,https://github.com/casper-ecosystem,First live proof-of-stake blockchain built off the Casper CBC specification. Casper is designed to accelerate..,smart-contract-platform,27,True,10433.0,759.0,486.0,3761.333333333333,249.0,65.0,97.0,2254.0,196.0,691.0,133.0,68.0,2019-10-18 14:31:58,2022-05-04 18:51:17.000,2022-05-04 16:22:48,2022-04-06 15:46:03.324,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,27,True,9099.0,117.0,403.0,23059.333333333332,225.0,80.0,119.0,457.0,73.0,93.0,113.0,345.0,2017-10-29 01:59:49,2022-05-04 13:07:43.000,2022-05-03 06:47:52,2022-05-03 06:45:38.386,1.0,['luna'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,27,True,27546.0,1223.0,377.0,6420.0,62.0,31.0,164.0,2436.0,91.0,146.0,475.0,143.0,2020-01-30 13:13:20,2022-05-04 20:01:34.000,2022-05-04 15:32:44,2022-04-28 12:56:00.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
