,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,trending,labels,new_addition,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
56,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,31,True,7474.0,281.0,466.0,15830.0,341.0,229.0,424.0,2611.0,337.0,2149.0,241.0,170.0,2018-03-25 15:24:28.000,2022-01-19 02:26:32.000,2022-01-11 16:20:39.000,2022-01-05 19:41:55.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,30,True,16843.0,79.0,14231.0,174888.0,2642.0,960.0,38.0,1820.0,257.0,1007.0,,732.0,2013-12-06 11:38:05.000,2022-01-17 07:56:58.000,2022-01-03 06:41:32.000,2021-11-08 18:52:11.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,30,True,8241.0,72.0,3459.0,8919.333333333332,481.0,291.0,101.0,625.0,225.0,374.0,493.0,128.0,2018-02-09 01:30:38.000,2022-01-19 13:07:46.000,2022-01-10 19:00:57.000,2021-10-21 14:53:22.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,55686.0,409.0,2500.0,266850.0,446.0,170.0,316.0,4830.0,596.0,1515.0,,897.0,2018-01-15 22:50:09.000,2022-01-19 07:59:18.000,2022-01-18 05:33:39.000,2021-12-18 13:50:27.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,30,True,2745.0,180.0,2198.0,15806.0,1199.0,187.0,453.0,966.0,204.0,167.0,257.0,107.0,2019-02-14 13:58:51.000,2022-01-19 16:28:17.000,2022-01-19 16:27:10.000,2022-01-19 16:29:24.000,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,3.0,1904.0,15826.0,488.0,352.0,1600.0,10166.0,184.0,6699.0,197.0,347.0,2014-12-06 05:42:19.000,2022-01-15 05:25:24.000,2021-11-05 17:40:24.000,2021-03-30 05:25:59.000,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,30,True,15443.0,29.0,1790.0,2156.0000000000005,850.0,204.0,143.0,2338.0,330.0,1257.0,255.0,303.0,2017-07-05 12:30:46.000,2022-01-18 07:44:36.000,2022-01-18 07:44:33.000,2021-09-21 15:00:36.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,waves,WAVES - Waves,https://github.com/wavesplatform,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,30,True,29751.0,178.0,1789.0,15662.0,777.0,391.0,219.0,6391.0,162.0,555.0,80.0,337.0,2016-04-07 14:42:54.000,2022-01-19 17:35:43.000,2022-01-19 13:29:15.000,2021-12-27 13:03:08.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,one,ONE - Harmony,https://github.com/harmony-one,Fast and open blockchain for decentralized applications. Harmony has achieved secure and random state sharding...,smart-contract-platform,30,True,9293.0,150.0,1624.0,1404.0,357.0,197.0,97.0,3398.0,275.0,1534.0,91.0,157.0,2018-05-22 01:37:50.000,2022-01-19 10:42:29.000,2022-01-19 03:12:17.000,2022-01-17 03:11:33.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,30,True,12211.0,83.0,1471.0,8328.0,441.0,202.0,202.0,3653.0,264.0,642.0,239.0,146.0,2017-12-27 07:42:33.000,2022-01-19 12:34:40.000,2022-01-19 09:49:23.000,2021-11-10 15:00:27.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,30,True,41550.0,30.0,1303.0,11430.0,448.0,246.0,91.0,714.0,53.0,365.0,111.0,1233.0,2017-03-03 08:17:11.000,2022-01-18 15:08:26.000,2021-11-25 02:40:36.000,2021-11-25 21:23:48.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,30,True,3502.0,65.0,1271.0,124294.0,323.0,141.0,162.0,402.0,119.0,215.0,2763.0,114.0,2017-08-02 16:22:19.000,2022-01-19 17:02:58.000,2022-01-12 11:02:19.000,2022-01-03 03:07:29.108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,30,True,32217.0,185.0,796.0,22904.0,517.0,282.0,153.0,1298.0,237.0,663.0,59.0,1124.0,2017-07-13 19:04:54.000,2022-01-19 17:40:44.000,2021-12-05 17:24:16.000,2021-12-05 19:04:41.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14417.0,606.0,617.0,9710.0,176.0,63.0,270.0,2261.0,141.0,539.0,524.0,256.0,2019-03-24 10:30:06.000,2022-01-19 16:55:43.000,2022-01-19 10:29:52.000,2021-12-21 06:27:19.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,30,True,64893.0,791.0,616.0,122760.0,163.0,109.0,375.0,3283.0,372.0,1541.0,8.0,900.0,2019-09-11 08:19:53.000,2022-01-19 19:13:34.000,2022-01-19 17:16:07.000,2022-01-19 11:34:48.000,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,29,True,19366.0,203.0,8053.0,1924.0,4264.0,740.0,74.0,9048.0,1079.0,4486.0,,776.0,2014-04-30 14:38:28.000,2022-01-18 16:23:12.000,2022-01-07 17:18:10.000,2022-01-07 16:54:31.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,grin,GRIN - Grin,https://github.com/grinplusplus,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,29,True,5791.0,34.0,6074.0,26035.333333333332,1557.0,638.0,178.0,3446.0,350.0,1949.0,33.0,346.0,2016-10-21 00:02:23.000,2022-01-19 16:29:51.000,2022-01-17 09:33:08.000,2021-08-19 15:02:35.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,29,True,13799.0,,3111.0,2614.0,1503.0,480.0,113.0,3892.0,824.0,4122.0,145.0,275.0,2016-03-23 00:17:55.000,2022-01-15 23:12:58.000,2021-08-06 04:53:34.000,2021-08-04 18:39:10.684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,29,True,9941.0,113.0,2794.0,15528.0,817.0,223.0,72.0,579.0,244.0,747.0,23.0,212.0,2017-06-13 22:31:34.000,2022-01-17 11:17:44.000,2022-01-06 07:12:17.000,2021-12-13 15:11:52.816,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,29,True,14722.0,107.0,1871.0,3360.0,431.0,202.0,153.0,5684.0,531.0,2849.0,87.0,119.0,2016-01-29 07:40:47.000,2022-01-19 13:31:41.000,2022-01-13 11:37:12.000,2022-01-13 11:46:04.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,29,True,16007.0,1888.0,1770.0,5980.0,298.0,128.0,73.0,3301.0,339.0,938.0,22.0,151.0,2018-08-15 06:46:37.000,2022-01-19 16:10:06.000,2022-01-19 07:31:47.000,2021-10-25 22:21:23.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4732.0,130.0,1740.0,18100.0,446.0,189.0,233.0,3504.0,227.0,1632.0,26.0,174.0,2018-04-19 22:56:20.000,2022-01-19 18:30:10.000,2022-01-19 18:30:09.000,2021-12-28 19:10:58.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,29,True,7116.0,23.0,1200.0,8104.0,603.0,224.0,243.0,2576.0,128.0,310.0,644.0,211.0,2018-03-26 10:42:25.000,2022-01-11 10:48:52.000,2021-12-30 07:55:34.000,2021-11-22 10:42:41.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,29,True,10148.0,448.0,1092.0,86506.0,229.0,140.0,301.0,2551.0,383.0,2443.0,17.0,80.0,2017-01-26 00:43:08.000,2022-01-19 17:40:57.000,2022-01-19 15:54:57.000,2022-01-18 15:56:02.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,29,True,18398.0,101.0,957.0,1280.0,457.0,194.0,52.0,2973.0,423.0,2004.0,100.0,206.0,2013-12-25 01:50:16.000,2022-01-19 12:20:08.000,2022-01-13 09:55:30.000,2021-12-01 13:12:00.689,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,4772.0,46.0,938.0,122710.0,354.0,225.0,138.0,1040.0,70.0,206.0,413.0,53.0,2018-04-25 09:59:32.000,2022-01-19 06:46:18.000,2022-01-19 06:03:36.000,2021-12-24 05:11:08.611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,29,True,8645.0,173.0,542.0,9040.0,284.0,119.0,308.0,3462.0,152.0,1557.0,109.0,162.0,2018-04-26 15:40:14.000,2022-01-19 16:57:05.000,2022-01-18 11:44:11.000,2022-01-04 06:48:09.149,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,29,True,25742.0,927.0,378.0,15526.0,127.0,84.0,449.0,3419.0,372.0,996.0,199.0,103.0,2017-08-16 00:50:35.000,2022-01-19 14:51:04.000,2022-01-18 14:33:34.000,2022-01-07 11:28:08.000,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,21703.0,712.0,2116.0,5814.0,499.0,215.0,318.0,6422.0,161.0,199.0,35.0,121.0,2018-04-27 04:29:07.000,2022-01-19 16:19:42.000,2022-01-19 12:22:24.000,2022-01-19 12:26:00.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,28,True,23366.0,342.0,1967.0,7652.666666666667,470.0,352.0,192.0,2903.0,723.0,881.0,37.0,142.0,2016-12-23 22:40:27.000,2022-01-19 19:16:19.000,2022-01-19 13:26:14.000,2021-09-29 10:05:20.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,28,True,10197.0,378.0,472.0,1762.6666666666667,106.0,144.0,267.0,4197.0,519.0,2035.0,365.0,110.0,2018-03-31 01:42:22.000,2022-01-19 16:32:36.000,2022-01-18 23:36:22.000,2022-01-18 13:09:02.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,28,True,5525.0,267.0,381.0,22102.0,197.0,74.0,258.0,1814.0,21.0,153.0,791.0,58.0,2019-06-11 01:22:17.000,2022-01-19 14:25:48.000,2022-01-19 12:05:49.000,2022-01-19 06:49:22.923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,28,True,10236.0,226.0,311.0,6808.0,158.0,152.0,196.0,1384.0,21.0,148.0,254.0,128.0,2018-03-15 07:19:43.000,2022-01-19 10:18:13.000,2022-01-19 02:50:17.000,2021-12-23 09:18:51.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,43156.0,888.0,307.0,4944.0,183.0,99.0,91.0,1683.0,163.0,643.0,7.0,1118.0,2017-04-05 12:42:16.000,2022-01-16 15:53:39.000,2021-12-31 13:45:08.000,2022-01-04 13:50:59.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,27,True,16157.0,145.0,3316.0,7755.333333333334,368.0,318.0,114.0,4788.0,328.0,2640.0,6.0,126.0,2015-11-18 17:02:35.000,2022-01-19 14:51:17.000,2022-01-19 14:51:16.000,2022-01-10 16:24:22.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,27,True,18096.0,2994.0,2412.0,184.0,4430.0,135.0,33.0,3226.0,114.0,277.0,,170.0,2019-08-12 17:34:43.000,2022-01-19 18:58:06.000,2022-01-12 18:16:08.000,2022-01-04 16:56:19.000,1,,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,omni,OMNI - Omni,https://github.com/OmniLayer,Platform for creating and trading custom digital assets and currencies. It is a software layer built on top of the..,smart-contract-platform,27,True,30492.0,75.0,1564.0,1522.0,678.0,236.0,55.0,2090.0,652.0,1319.0,,832.0,2013-10-29 16:07:00.000,2022-01-19 16:08:20.000,2022-01-15 02:18:09.000,2021-11-18 22:53:25.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,27,True,10996.0,89.0,1314.0,5608.0,365.0,111.0,105.0,1547.0,383.0,1255.0,30.0,65.0,2017-06-23 02:51:24.000,2022-01-18 22:12:46.000,2022-01-15 01:33:14.000,2021-11-24 19:18:02.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,27,True,1548.0,33.0,1166.0,20274.0,399.0,185.0,551.0,1311.0,65.0,370.0,171.0,56.0,2017-07-20 22:58:48.000,2022-01-15 07:25:26.000,2022-01-13 19:34:42.000,2022-01-13 19:36:47.770,2,,['eth'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,27,True,1802.0,267.0,684.0,24504.0,185.0,75.0,307.0,1384.0,127.0,541.0,136.0,48.0,2019-09-04 06:31:59.000,2022-01-19 12:52:53.000,2022-01-19 11:27:14.000,2022-01-18 09:51:20.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,8694.0,1455.0,566.0,2898.0,172.0,38.0,73.0,2177.0,332.0,380.0,19.0,71.0,2018-11-18 13:43:19.000,2022-01-19 15:02:57.000,2022-01-19 09:36:02.000,2022-01-18 09:32:08.725,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,cspr,CSPR - Casper Network,https://github.com/casper-ecosystem,First live proof-of-stake blockchain built off the Casper CBC specification. Casper is designed to accelerate..,smart-contract-platform,27,True,8235.0,197.0,471.0,3494.666666666666,245.0,67.0,89.0,2044.0,271.0,498.0,80.0,61.0,2019-10-18 14:31:58.000,2022-01-19 16:11:53.000,2022-01-17 13:03:38.000,2022-01-10 12:57:42.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet. Cardstack is an open-source framework and consensus protocol that..,others,27,True,9186.0,883.0,341.0,3518.0,65.0,44.0,299.0,2097.0,11.0,517.0,53.0,41.0,2017-01-15 14:15:10.000,2022-01-19 14:16:10.000,2022-01-19 11:44:57.000,2021-12-23 23:11:26.870,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,xno,XNO - Nano,https://github.com/nanocurrency,"Nano, a low-latency cryptocurrency built on an innovative block-lattice data structure offering unlimited scalability..",cryptocurrency,26,True,5752.0,131.0,3597.0,10259.333333333332,861.0,323.0,109.0,3040.0,295.0,979.0,,153.0,2014-05-01 14:49:25.000,2022-01-19 16:52:20.000,2022-01-19 11:27:42.000,2022-01-17 18:58:32.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,Game.com is focused on creating a global gaming platform for blockchain digital currencies.,web3,26,True,21148.0,373.0,2575.0,,1158.0,300.0,100.0,5749.0,1126.0,5652.0,,410.0,2017-07-10 10:52:12.000,2022-01-19 18:24:08.000,2022-01-18 13:06:38.000,2021-11-30 08:38:58.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3530.0,256.0,2008.0,18.0,1288.0,314.0,80.0,2495.0,218.0,582.0,14.0,320.0,2020-01-25 23:18:57.000,2022-01-19 18:06:54.000,2022-01-19 18:05:25.000,2021-12-13 12:55:39.000,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,26,True,4078.0,401.0,1982.0,3622.0,233.0,77.0,29.0,465.0,56.0,259.0,39.0,32.0,2020-08-06 20:38:40.000,2022-01-19 17:56:35.000,2022-01-19 17:56:32.000,2022-01-02 19:15:36.740,1,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Core product of Dimension, which is positioned to become the bridge that connects internet users from Web 2.0 to Web..",web3,26,True,6808.0,511.0,1279.0,2226.0,247.0,102.0,124.0,3883.0,199.0,1888.0,8.0,68.0,2019-03-06 01:41:39.000,2022-01-19 18:15:36.000,2022-01-19 08:22:15.000,2022-01-12 13:31:57.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,26,True,14277.0,595.0,1271.0,100.0,257.0,86.0,51.0,6159.0,1761.0,2320.0,21.0,68.0,2017-12-18 01:10:17.000,2022-01-19 17:30:55.000,2022-01-15 17:09:52.000,2021-12-02 17:32:59.097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,26,True,4966.0,185.0,1175.0,2670.0,326.0,116.0,95.0,1860.0,415.0,1896.0,14.0,105.0,2017-01-27 20:22:35.000,2022-01-19 18:17:48.000,2022-01-19 18:17:31.000,2022-01-12 21:28:46.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,deso,DESO - Decentralized Social,https://github.com/deso-protocol,"New type of blockchain designed to power Web 3.0 decentralized social networks. Since its inception in 2019, DeSo aims..",cryptocurrency,26,True,1226.0,254.0,993.0,5530.0,449.0,193.0,107.0,978.0,108.0,244.0,24.0,135.0,2021-04-07 23:04:42.000,2022-01-19 16:26:01.000,2022-01-19 15:08:31.000,2022-01-18 02:17:04.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Native platform token of the Audius streaming protocol. AUDIO is staked for security, feature access and governance..",metaverse,26,True,2813.0,577.0,966.0,14146.0,150.0,62.0,334.0,3371.0,59.0,22.0,63.0,55.0,2019-04-11 21:29:18.000,2022-01-19 18:30:04.000,2022-01-19 18:24:54.000,2022-01-15 00:33:05.000,2,,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
