,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
56,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,31,True,65387.0,669.0,656.0,129016.0,181.0,113.0,399.0,3961.0,372.0,1814.0,12.0,910.0,2019-09-11 08:19:53,2022-03-16 17:15:08.000,2022-03-16 17:12:12,2022-03-16 12:24:54.700,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,30,True,8268.0,45.0,3542.0,8428.0,496.0,296.0,102.0,647.0,228.0,375.0,574.0,133.0,2018-02-09 01:30:38,2022-03-15 19:08:07.000,2022-03-15 19:05:49,2022-02-12 18:37:08.299,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,56269.0,665.0,2719.0,268508.0,467.0,177.0,326.0,4947.0,608.0,1550.0,,901.0,2018-01-15 22:50:09,2022-03-16 18:21:49.000,2022-03-16 06:24:47,2022-02-09 04:19:07.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,30,True,2834.0,115.0,2428.0,18798.0,1349.0,197.0,453.0,1081.0,204.0,183.0,316.0,118.0,2019-02-14 13:58:51,2022-03-16 15:12:43.000,2022-03-16 15:12:41,2022-01-19 16:29:24.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,30,True,16414.0,1054.0,2024.0,16452.666666666668,351.0,128.0,76.0,3576.0,362.0,1040.0,25.0,154.0,2018-08-15 06:46:37,2022-03-16 15:53:49.000,2022-03-16 15:53:49,2022-02-15 06:35:03.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,,1915.0,14142.0,494.0,351.0,1600.0,10180.0,184.0,6699.0,203.0,347.0,2014-12-06 05:42:19,2022-03-15 20:49:52.000,2021-11-05 17:40:24,2021-03-30 05:25:59.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,30,True,14741.0,43.0,1877.0,10636.0,432.0,200.0,154.0,5722.0,525.0,2855.0,87.0,119.0,2016-01-29 07:40:47,2022-03-15 12:19:07.000,2022-03-14 10:48:24,2022-02-24 13:25:46.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,waves,WAVES - Waves,https://github.com/wavesplatform,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,30,True,29821.0,139.0,1813.0,15744.0,784.0,389.0,224.0,6484.0,160.0,556.0,82.0,338.0,2016-04-07 14:42:54,2022-03-16 15:48:10.000,2022-03-16 09:55:25,2022-02-21 07:11:14.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,30,True,12293.0,112.0,1487.0,17806.0,446.0,200.0,203.0,3744.0,266.0,644.0,49.0,149.0,2017-12-27 07:42:33,2022-03-15 15:03:17.000,2022-03-11 08:17:15,2022-02-03 08:47:50.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,30,True,3554.0,77.0,1395.0,149452.0,342.0,143.0,163.0,411.0,119.0,228.0,3142.0,121.0,2017-08-02 16:22:19,2022-03-16 15:52:40.000,2022-03-07 18:07:12,2022-02-02 17:07:14.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,30,True,10372.0,379.0,1156.0,88178.0,242.0,136.0,307.0,2626.0,397.0,2672.0,20.0,83.0,2017-01-26 00:43:08,2022-03-16 13:48:23.000,2022-03-16 09:35:54,2022-03-16 09:01:37.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,30,True,32598.0,81.0,817.0,22620.0,522.0,285.0,155.0,1332.0,239.0,666.0,61.0,1129.0,2017-07-13 19:04:54,2022-03-16 17:28:28.000,2022-02-14 09:46:59,2022-02-14 09:48:48.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14681.0,617.0,640.0,15434.0,184.0,61.0,280.0,2339.0,139.0,568.0,574.0,256.0,2019-03-24 10:30:06,2022-03-14 10:13:57.000,2022-03-14 09:59:36,2022-03-14 07:48:31.056,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,30,True,9245.0,462.0,568.0,27888.0,331.0,125.0,336.0,3804.0,181.0,1786.0,126.0,168.0,2018-04-26 15:40:14,2022-03-16 18:02:26.000,2022-03-16 15:35:31,2022-01-04 06:48:09.149,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,30,True,7505.0,73.0,467.0,17442.0,348.0,231.0,431.0,2630.0,348.0,2160.0,264.0,174.0,2018-03-25 15:24:28,2022-03-15 17:41:18.000,2022-03-15 17:33:30,2022-03-02 07:22:47.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,29,True,16847.0,11.0,14362.0,172284.0,2645.0,963.0,38.0,1838.0,257.0,1021.0,,735.0,2013-12-06 11:38:05,2022-03-08 02:03:00.000,2022-02-14 08:39:28,2021-11-08 18:52:11.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,29,True,19439.0,102.0,8297.0,1866.0,4273.0,732.0,74.0,9106.0,1089.0,4649.0,,784.0,2014-04-30 14:38:28,2022-03-16 12:43:30.000,2022-03-08 04:31:50,2022-01-07 16:54:31.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,29,True,10044.0,96.0,2840.0,22444.0,836.0,227.0,141.0,589.0,232.0,768.0,23.0,215.0,2017-06-13 22:31:34,2022-03-16 15:33:36.000,2022-03-16 11:56:16,2022-02-27 16:06:00.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,29,True,15455.0,27.0,1843.0,3083.3333333333335,888.0,202.0,143.0,2354.0,331.0,1258.0,295.0,304.0,2017-07-05 12:30:46,2022-03-16 04:13:54.000,2022-02-28 12:32:52,2021-09-21 15:00:36.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4857.0,168.0,1777.0,18270.0,459.0,188.0,251.0,3658.0,250.0,1678.0,25.0,181.0,2018-04-19 22:56:20,2022-03-16 17:51:26.000,2022-03-16 17:28:18,2022-03-16 00:25:51.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,29,True,11219.0,240.0,1334.0,9968.0,365.0,112.0,105.0,1579.0,386.0,1255.0,30.0,64.0,2017-06-23 02:51:24,2022-03-15 22:26:57.000,2022-03-07 23:05:04,2021-11-24 19:18:02.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,29,True,7139.0,24.0,1214.0,9000.0,613.0,224.0,252.0,2601.0,127.0,311.0,676.0,212.0,2018-03-26 10:42:25,2022-03-11 03:05:52.000,2022-03-10 10:43:39,2022-02-24 12:00:40.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,4812.0,55.0,945.0,120468.0,377.0,225.0,140.0,1069.0,75.0,209.0,443.0,59.0,2018-04-25 09:59:32,2022-03-15 07:38:44.000,2022-03-15 07:38:44,2022-02-21 05:56:10.372,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,ever,EVER - Everscale,https://github.com/tonlabs,"Fast, secure and scalable network with near-zero fees, which can process up to a million transactions per second..",others,29,True,302305.0,445.0,613.0,2278.0,225.0,159.0,274.0,2175.0,41.0,128.0,13.0,1426.0,2019-04-15 13:36:56,2022-03-16 16:43:20.000,2022-03-16 14:53:54,2022-03-15 04:27:30.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,29,True,10540.0,475.0,502.0,1688.6666666666667,123.0,156.0,276.0,4368.0,625.0,2061.0,479.0,113.0,2018-03-31 01:42:22,2022-03-16 17:50:23.000,2022-03-16 14:43:59,2022-03-07 11:19:21.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,29,True,6284.0,810.0,443.0,40966.0,254.0,73.0,270.0,1943.0,66.0,201.0,1015.0,70.0,2019-06-11 01:22:17,2022-03-16 09:18:06.000,2022-03-15 12:51:20,2022-03-07 05:07:54.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,29,True,10275.0,66.0,315.0,12272.0,167.0,150.0,200.0,1394.0,21.0,157.0,275.0,128.0,2018-03-15 07:19:43,2022-03-15 01:10:47.000,2022-03-11 03:57:18,2022-02-10 08:38:09.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,grin,GRIN - Grin,https://github.com/grinplusplus,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,28,True,5800.0,26.0,6091.0,25470.0,1559.0,637.0,179.0,3462.0,355.0,1953.0,33.0,347.0,2016-10-21 00:02:23,2022-03-09 16:07:52.000,2022-02-18 10:36:16,2021-08-19 15:02:35.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,28,True,13799.0,,3115.0,2570.0,1502.0,476.0,113.0,3896.0,824.0,4122.0,148.0,275.0,2016-03-23 00:17:55,2022-03-15 19:07:38.000,2021-08-06 04:53:34,2021-08-04 18:39:10.684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,21979.0,519.0,2218.0,4904.0,531.0,216.0,320.0,6649.0,170.0,217.0,37.0,124.0,2018-04-27 04:29:07,2022-03-16 10:23:17.000,2022-03-16 08:33:46,2022-03-01 09:17:51.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,28,True,41551.0,1.0,1310.0,11044.0,459.0,248.0,91.0,719.0,54.0,365.0,112.0,1233.0,2017-03-03 08:17:11,2022-03-16 13:41:27.000,2022-02-22 03:14:59,2021-11-25 21:23:48.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,28,True,1559.0,15.0,1299.0,42190.0,423.0,196.0,558.0,1335.0,78.0,375.0,218.0,60.0,2017-07-20 22:58:48,2022-03-16 07:46:41.000,2022-03-10 20:15:45,2022-03-10 17:52:11.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,28,True,18412.0,31.0,962.0,1248.0,457.0,189.0,53.0,3033.0,435.0,2025.0,101.0,206.0,2013-12-25 01:50:16,2022-03-16 10:48:23.000,2022-02-18 08:56:37,2022-02-18 16:57:20.735,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,28,True,26193.0,579.0,383.0,13674.0,135.0,80.0,457.0,3503.0,373.0,1001.0,203.0,103.0,2017-08-16 00:50:35,2022-03-16 14:33:10.000,2022-03-16 09:46:09,2022-03-01 11:40:49.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,28,True,26906.0,1011.0,362.0,8664.0,60.0,30.0,158.0,2171.0,84.0,128.0,430.0,141.0,2020-01-30 13:13:20,2022-03-16 17:21:30.000,2022-03-16 17:21:25,2022-03-10 09:19:50.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,47236.0,963.0,311.0,4844.0,187.0,98.0,95.0,1695.0,163.0,651.0,8.0,1130.0,2017-04-05 12:42:16,2022-03-10 11:24:12.000,2022-03-10 11:14:38,2022-02-04 13:19:18.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,27,True,16231.0,104.0,3334.0,7573.333333333334,369.0,317.0,130.0,4832.0,333.0,2681.0,6.0,128.0,2015-11-18 17:02:35,2022-03-16 17:29:50.000,2022-03-16 14:16:27,2022-01-10 16:24:22.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,27,True,4222.0,190.0,2607.0,8644.0,326.0,93.0,29.0,511.0,63.0,275.0,132.0,41.0,2020-08-06 20:38:40,2022-03-15 23:46:40.000,2022-03-15 23:46:40,2022-01-02 19:15:36.740,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,27,True,19596.0,2313.0,2569.0,322.0,4509.0,139.0,34.0,3528.0,116.0,297.0,,182.0,2019-08-12 17:34:43,2022-03-16 14:18:15.000,2022-02-25 17:31:57,2022-01-04 16:56:19.000,1.0,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,27,True,23723.0,517.0,1968.0,7046.666666666667,470.0,352.0,192.0,3072.0,723.0,889.0,37.0,148.0,2016-12-23 22:40:27,2022-03-16 11:48:02.000,2022-03-16 11:48:01,2021-09-29 10:05:20.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,27,True,16380.0,1551.0,1333.0,90.0,263.0,86.0,57.0,6405.0,1761.0,2415.0,27.0,72.0,2017-12-18 01:10:17,2022-03-16 17:54:50.000,2022-03-16 16:54:23,2022-03-09 20:18:05.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,27,True,5177.0,272.0,1215.0,2726.0,344.0,120.0,107.0,1969.0,357.0,2030.0,19.0,112.0,2017-01-27 20:22:35,2022-03-16 18:00:02.000,2022-03-16 05:43:04,2022-02-21 16:26:25.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,strax,STRAX - Stratis,https://github.com/stratisproject,Fuel that powers and secures the Stratis blockchain. It is used to pay fees per transaction and as an instrument for..,smart-contract-platform,27,True,11871.0,83.0,881.0,2978.0,385.0,148.0,52.0,4451.0,250.0,1025.0,97.0,187.0,2016-09-03 04:32:51,2022-03-16 16:49:49.000,2022-02-21 11:38:38,2022-02-18 18:50:12.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,27,True,1924.0,236.0,724.0,30082.0,198.0,75.0,329.0,1497.0,135.0,597.0,160.0,48.0,2019-09-04 06:31:59,2022-03-16 18:15:42.000,2022-03-16 08:26:32,2022-03-06 23:13:53.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,27,True,7271.0,52.0,706.0,66702.0,250.0,143.0,439.0,759.0,85.0,100.0,193.0,87.0,2018-01-02 01:40:17,2022-03-16 14:34:39.000,2022-03-15 10:58:39,2022-02-28 04:16:03.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,9280.0,927.0,603.0,2634.0,188.0,40.0,91.0,2371.0,335.0,407.0,21.0,74.0,2018-11-18 13:43:19,2022-03-16 15:03:00.000,2022-03-16 11:44:16,2022-03-15 11:08:24.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,The Komodo Platform focuses on providing complete end-to-end blockchain solutions for developers of any level and any..,smart-contract-platform,27,True,85319.0,421.0,582.0,6800.0,570.0,146.0,199.0,4304.0,461.0,1133.0,,795.0,2016-01-07 14:19:43,2022-03-16 16:18:18.000,2022-03-16 13:58:36,2021-12-30 15:36:44.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,27,True,9005.0,159.0,339.0,14502.666666666668,187.0,76.0,117.0,352.0,61.0,77.0,84.0,335.0,2017-10-29 01:59:49,2022-03-16 17:32:37.000,2022-03-16 03:58:52,2022-03-07 03:06:47.626,1.0,['luna'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,waxp,WAXP - WAX,https://github.com/worldwide-asset-exchange,WAX - Worldwide Asset eXchange Its a decentralized platform that enables anyone to operate a fully functioning virtual..,metaverse,27,True,16189.0,45.0,173.0,24438.0,102.0,27.0,35.0,114.0,19.0,41.0,226.0,287.0,2019-06-12 19:17:57,2022-02-17 04:37:35.000,2022-02-17 04:37:35,2022-02-17 01:13:40.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,xno,XNO - Nano,https://github.com/nanocurrency,"Nano, a low-latency cryptocurrency built on an innovative block-lattice data structure offering unlimited scalability..",cryptocurrency,26,True,5816.0,103.0,3641.0,10022.0,864.0,324.0,109.0,3094.0,299.0,1006.0,,159.0,2014-05-01 14:49:25,2022-03-15 23:29:28.000,2022-03-15 12:26:58,2022-01-17 18:58:32.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,Game.com is focused on creating a global gaming platform for blockchain digital currencies.,web3,26,True,21304.0,229.0,2647.0,,1206.0,315.0,100.0,5931.0,1115.0,5895.0,,415.0,2017-07-10 10:52:12,2022-03-16 15:23:48.000,2022-03-16 03:50:55,2021-11-30 08:38:58.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3724.0,274.0,2152.0,10.0,1395.0,318.0,86.0,2692.0,252.0,640.0,29.0,341.0,2020-01-25 23:18:57,2022-03-16 14:34:43.000,2022-03-16 14:24:10,2022-03-15 15:13:17.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,comp,COMP - Compound,https://github.com/compound-finance,"Created by the Compound Finance Team, Compound Governance Token (COMP) or (sometimes verbally Compound Coin) will be..",defi,26,True,941.0,16.0,1880.0,6146.0,1102.0,167.0,141.0,788.0,64.0,49.0,315.0,58.0,2019-06-06 04:57:19,2022-03-11 05:52:49.000,2022-02-25 22:48:42,2022-02-14 21:19:52.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,loomold,LOOMOLD - Loom Network (OLD),https://github.com/loomnetwork,Loom Networks DPoS sidechains allow for truly scalable blockchain games and DApps with the security of Ethereum..,web3,26,True,10414.0,69.0,1705.0,,648.0,200.0,10.0,2957.0,439.0,652.0,366.0,364.0,2018-01-08 11:03:07,2022-03-13 15:39:16.000,2022-03-03 12:51:16,2018-02-08 15:32:42.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
