,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,maven_id,npm_dependent_project_count,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
57,True,qtum,QTUM - Qtum,https://github.com/qtumproject,Combining a modified Bitcoin Core infrastructure with an intercompatible version of the Ethereum Virtual Machine..,smart-contract-platform,31,True,48593.0,43.0,1320.0,10532.0,473.0,247.0,93.0,736.0,56.0,367.0,112.0,1358.0,2017-03-03 08:17:11,2022-05-31 17:17:37.000,2022-05-30 23:31:01,2022-05-31 01:26:22.000,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,egld,EGLD - Elrond,https://github.com/ElrondNetwork,"Technology ecosystem for the new internet. Its smart contracts execution platform is capable of 15,000 TPS, 5s latency..",smart-contract-platform,31,True,36348.0,1309.0,1317.0,8077.333333333333,402.0,191.0,894.0,5929.0,184.0,546.0,92.0,177.0,2018-08-17 09:42:40,2022-06-01 18:07:18.000,2022-05-31 12:06:37,2022-05-24 10:02:01.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,31,True,10367.0,1099.0,605.0,22276.0,397.0,124.0,382.0,4276.0,157.0,2127.0,146.0,182.0,2018-04-26 15:40:14,2022-06-01 14:42:47.000,2022-06-01 13:38:37,2022-05-26 17:00:47.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,31,True,9509.0,623.0,441.0,39452.0,224.0,66.0,348.0,2066.0,95.0,243.0,1266.0,415.0,2019-06-11 01:22:17,2022-06-01 13:30:03.000,2022-05-31 10:17:02,2022-05-26 05:19:52.663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,xmr,XMR - Monero,https://github.com/monero-project,"Monero is cash for a connected world. Its fast, private, and secure. With Monero, you are your own bank. You can spend..",privacy-coins,30,True,19673.0,219.0,8661.0,1812.0,4416.0,738.0,76.0,9259.0,1025.0,4789.0,,794.0,2014-04-30 14:38:28,2022-06-01 07:26:34.000,2022-05-27 02:26:42,2022-04-29 19:22:31.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,oxen,OXEN - Oxen,https://github.com/oxen-io,Trade and Communicate with Absolute Freedom.,privacy-coins,30,True,57227.0,809.0,3055.0,247508.0,503.0,170.0,351.0,5154.0,632.0,1656.0,,905.0,2018-01-15 22:50:09,2022-06-01 18:51:37.000,2022-06-01 04:03:56,2022-06-01 04:09:07.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,30,True,10283.0,235.0,2898.0,39494.0,859.0,234.0,150.0,609.0,220.0,790.0,24.0,216.0,2017-06-13 22:31:34,2022-06-01 12:34:34.000,2022-05-26 08:54:09,2022-05-25 20:01:26.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,30,True,2999.0,136.0,2553.0,16672.0,1491.0,194.0,453.0,1158.0,222.0,194.0,369.0,126.0,2019-02-14 13:58:51,2022-06-01 11:10:11.000,2022-05-24 08:40:49,2022-01-19 16:29:24.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,rep,REP - Augur,https://github.com/AugurProject,Decentralized prediction market built on the Ethereum blockchain. It allows you to forecast events and be rewarded for..,defi,30,True,73175.0,,1931.0,27196.0,496.0,348.0,1600.0,10191.0,184.0,6699.0,205.0,347.0,2014-12-06 05:42:19,2022-06-01 06:17:27.000,2021-11-05 17:40:24,2021-03-30 05:25:59.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,one,ONE - Harmony,https://github.com/harmony-one,Fast and open blockchain for decentralized applications. Harmony has achieved secure and random state sharding...,smart-contract-platform,30,True,9511.0,79.0,1725.0,6664.0,430.0,218.0,101.0,3523.0,352.0,1557.0,109.0,169.0,2018-05-22 01:37:50,2022-06-01 07:26:01.000,2022-06-01 07:26:00,2022-05-14 03:27:45.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Mysterium team wants to create decentralized and safe access to the Internet. by developing Mysterium Network an Open..,web3,30,True,10755.0,442.0,1199.0,89554.0,257.0,132.0,324.0,2783.0,395.0,2960.0,21.0,86.0,2017-01-26 00:43:08,2022-06-01 13:41:23.000,2022-06-01 12:05:41,2022-05-30 06:41:06.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,sky,SKY - Skycoin,https://github.com/skycoin,"Currency for digital bandwidth, backed by the new internet. Fast transactions, no transaction fees, Skycoin is a..",web3,30,True,18636.0,215.0,964.0,1172.0,461.0,188.0,54.0,3139.0,427.0,2083.0,106.0,206.0,2013-12-25 01:50:16,2022-06-01 13:54:28.000,2022-06-01 07:36:10,2022-02-18 16:57:20.735,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,30,True,33295.0,164.0,845.0,22696.0,537.0,280.0,165.0,1391.0,265.0,694.0,63.0,1137.0,2017-07-13 19:04:54,2022-06-01 16:44:36.000,2022-05-30 10:34:51,2022-05-30 10:37:58.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,30,True,14843.0,203.0,661.0,16070.0,191.0,63.0,289.0,2392.0,143.0,577.0,769.0,257.0,2019-03-24 10:30:06,2022-06-01 08:36:34.000,2022-06-01 08:36:28,2022-05-27 09:57:29.545,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,ever,EVER - Everscale,https://github.com/tonlabs,"Fast, secure and scalable network with near-zero fees, which can process up to a million transactions per second..",others,30,True,302972.0,650.0,659.0,2330.0,240.0,161.0,289.0,2532.0,39.0,134.0,45.0,1430.0,2019-04-15 13:36:56,2022-06-01 15:10:42.000,2022-06-01 08:56:33,2022-06-01 09:50:52.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,grin,GRIN - Grin,https://github.com/grinplusplus,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,29,True,5842.0,29.0,6112.0,25469.333333333336,1571.0,631.0,184.0,3473.0,336.0,1964.0,33.0,350.0,2016-10-21 00:02:23,2022-05-24 09:15:54.000,2022-05-12 12:59:34,2022-04-21 19:24:26.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,29,True,8335.0,57.0,3714.0,7774.666666666666,539.0,297.0,105.0,673.0,231.0,381.0,605.0,136.0,2018-02-09 01:30:38,2022-05-31 19:58:50.000,2022-05-19 13:33:39,2022-05-19 13:41:30.873,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,29,True,16462.0,210.0,3348.0,8989.333333333332,375.0,312.0,141.0,4903.0,357.0,2720.0,6.0,129.0,2015-11-18 17:02:35,2022-06-01 18:30:59.000,2022-06-01 18:30:58,2022-04-04 16:21:04.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,29,True,24042.0,378.0,1975.0,7798.666666666667,467.0,357.0,193.0,3343.0,723.0,891.0,37.0,149.0,2016-12-23 22:40:27,2022-06-01 13:55:13.000,2022-06-01 12:06:22,2022-03-31 12:15:47.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,29,True,15467.0,9.0,1911.0,6157.333333333332,941.0,202.0,144.0,2368.0,349.0,1260.0,354.0,304.0,2017-07-05 12:30:46,2022-05-23 09:24:30.000,2022-05-03 08:29:58,2022-03-17 18:52:00.834,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,29,True,14850.0,110.0,1889.0,3026.0,432.0,194.0,156.0,5808.0,523.0,2905.0,93.0,122.0,2016-01-29 07:40:47,2022-06-01 11:46:40.000,2022-05-30 08:57:11,2022-04-29 15:31:47.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,IOTX will be a Decentralized Network for Internet of Things Powered by a Privacy-Centric Blockchain.,iot,29,True,4993.0,176.0,1815.0,17984.0,466.0,193.0,262.0,3784.0,276.0,1729.0,25.0,185.0,2018-04-19 22:56:20,2022-06-01 18:23:01.000,2022-06-01 18:10:09,2022-05-19 19:59:23.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,29,True,12298.0,11.0,1527.0,19320.0,451.0,200.0,203.0,3758.0,266.0,646.0,54.0,158.0,2017-12-27 07:42:33,2022-06-01 15:40:48.000,2022-05-25 09:27:58,2022-02-03 08:47:50.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,29,True,18568.0,2266.0,1434.0,2208.0,298.0,91.0,59.0,6730.0,1922.0,2683.0,31.0,77.0,2017-12-18 01:10:17,2022-06-01 18:12:14.000,2022-06-01 17:44:55,2022-05-13 07:57:11.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,29,True,7145.0,16.0,1227.0,8342.0,619.0,222.0,256.0,2617.0,125.0,317.0,730.0,212.0,2018-03-26 10:42:25,2022-06-01 07:04:02.000,2022-05-06 08:08:46,2022-03-24 12:15:19.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,29,True,5065.0,101.0,971.0,121788.0,394.0,223.0,146.0,1128.0,76.0,216.0,473.0,63.0,2018-04-25 09:59:32,2022-05-31 14:03:11.000,2022-05-31 07:35:18,2022-05-07 06:46:11.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,29,True,2168.0,260.0,776.0,71954.0,217.0,76.0,385.0,1684.0,143.0,663.0,199.0,50.0,2019-09-04 06:31:59,2022-06-01 16:58:43.000,2022-06-01 04:06:32,2022-05-31 04:26:07.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,29,True,66079.0,659.0,725.0,128954.0,217.0,104.0,444.0,3537.0,289.0,1864.0,,921.0,2019-09-11 08:19:53,2022-06-01 19:00:13.000,2022-06-01 07:49:08,2022-06-01 03:47:27.924,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the Oasis Network is the first privacy-enabled blockchain platform for..",smart-contract-platform,29,True,10968.0,510.0,541.0,1719.3333333333333,140.0,170.0,297.0,4626.0,502.0,2219.0,631.0,114.0,2018-03-31 01:42:22,2022-06-01 18:10:27.000,2022-06-01 10:48:10,2022-05-26 09:59:20.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,29,True,27720.0,932.0,382.0,8740.0,65.0,30.0,172.0,2501.0,81.0,156.0,502.0,143.0,2020-01-30 13:13:20,2022-06-01 14:38:49.000,2022-06-01 14:38:39,2022-06-01 19:03:34.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,28,True,4314.0,119.0,3374.0,38226.0,481.0,103.0,32.0,577.0,111.0,304.0,287.0,50.0,2020-08-06 20:38:40,2022-05-31 21:04:34.000,2022-05-31 06:14:01,2022-05-24 16:12:07.184,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,28,True,13802.0,3.0,3124.0,2840.0,1501.0,469.0,113.0,3905.0,825.0,4109.0,148.0,277.0,2016-03-23 00:17:55,2022-05-27 09:48:23.000,2022-05-10 08:55:17,2021-08-04 18:39:10.684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Fully decentralized cryptocurrency network and the most modern blockchain in the world. Infinity Economics is a..,exchange-tokens,28,True,22399.0,454.0,2314.0,4548.0,554.0,217.0,372.0,6948.0,183.0,239.0,33.0,126.0,2018-04-27 04:29:07,2022-06-01 14:32:25.000,2022-06-01 14:32:24,2022-05-25 06:47:19.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,28,True,3954.0,561.0,2281.0,24.0,1520.0,318.0,89.0,2962.0,234.0,711.0,43.0,364.0,2020-01-25 23:18:57,2022-06-01 15:22:52.000,2022-06-01 14:33:58,2022-05-18 17:04:15.000,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,28,True,1588.0,34.0,1429.0,42906.0,453.0,206.0,580.0,1367.0,89.0,377.0,252.0,66.0,2017-07-20 22:58:48,2022-05-28 00:09:57.000,2022-05-27 14:44:46,2022-05-26 21:20:20.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,bal,BAL - Balancer,https://github.com/balancer-labs,"Non-custodial portfolio manager, liquidity provider, and price sensor The Balancer Protocol Governance Token (BAL) are..",amm,28,True,9059.0,1152.0,1042.0,152.0,797.0,144.0,112.0,4315.0,141.0,494.0,251.0,143.0,2019-07-21 14:31:50,2022-06-01 18:36:15.000,2022-06-01 18:16:33,2022-05-31 14:39:03.000,3.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,28,True,26908.0,738.0,391.0,18826.0,137.0,80.0,461.0,3641.0,372.0,1018.0,204.0,105.0,2017-08-16 00:50:35,2022-05-31 12:44:56.000,2022-05-30 09:04:09,2022-05-30 09:16:11.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,28,True,10337.0,63.0,320.0,8366.0,174.0,148.0,218.0,1412.0,23.0,171.0,293.0,131.0,2018-03-15 07:19:43,2022-05-27 00:16:13.000,2022-05-25 08:47:15,2022-05-27 00:16:13.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,part,PART - Particl,https://github.com/particl,"Open source, decentralized privacy platform. Built for global person to person and business to person eCommerce.",privacy-coins,28,True,48333.0,1086.0,314.0,5182.0,191.0,96.0,107.0,1702.0,164.0,651.0,8.0,1150.0,2017-04-05 12:42:16,2022-06-01 03:17:32.000,2022-05-19 21:02:51,2022-05-09 16:26:37.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,"Open source peer-to-peer digital currency, favored by Shiba Inus worldwide. Introduced as a joke currency on 6..",meme-tokens,27,True,16847.0,,14580.0,168128.0,2843.0,958.0,38.0,1872.0,279.0,1031.0,,733.0,2013-12-06 11:38:05,2022-05-31 16:12:26.000,2022-02-14 08:39:28,2021-11-08 18:52:11.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,sa,SA - Superalgos,https://github.com/superalgos,No description.,others,27,True,19972.0,224.0,2756.0,408.0,4618.0,150.0,34.0,3735.0,123.0,324.0,,187.0,2019-08-12 17:34:43,2022-06-01 09:56:14.000,2022-04-06 16:38:57,2022-01-04 16:56:19.000,1.0,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,27,True,11388.0,183.0,1376.0,4860.0,379.0,111.0,107.0,1616.0,279.0,1394.0,31.0,65.0,2017-06-23 02:51:24,2022-05-31 23:32:26.000,2022-05-28 13:02:24,2022-04-01 21:07:13.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,akt,AKT - Akash Network,https://github.com/ovrclk,"Faster, better, and lower cost cloud built for DeFi, decentralized projects, and high growth companies, providing..",web3,27,True,2719.0,210.0,1136.0,5420.0,952.0,125.0,283.0,2544.0,574.0,755.0,13.0,343.0,2017-09-15 22:55:19,2022-06-01 18:10:46.000,2022-06-01 18:10:42,2022-05-24 17:17:25.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Native platform token of the Audius streaming protocol. AUDIO is staked for security, feature access and governance..",metaverse,27,True,4434.0,794.0,1101.0,19468.0,188.0,69.0,475.0,4866.0,75.0,32.0,83.0,66.0,2019-04-11 21:29:18,2022-06-01 17:55:39.000,2022-06-01 16:49:27,2022-05-27 22:37:02.649,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,vtc,VTC - Vertcoin,https://github.com/vertcoin-project,Open source peer to peer digital currency focused heavily on decentralization. Mining Vertcoin is easy & our algorithm..,privacy-coins,27,True,54838.0,60.0,846.0,36056.0,345.0,183.0,117.0,336.0,31.0,520.0,2.0,1944.0,2017-02-07 21:38:35,2022-06-01 03:13:30.000,2022-04-07 18:52:22,2022-04-08 01:58:36.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,sbr,SBR - Saber,https://github.com/saber-hq,Cross-chain stablecoin exchange on Solana.,exchange-tokens,27,True,1574.0,286.0,829.0,57786.66666666668,200.0,30.0,309.0,1545.0,32.0,25.0,223.0,48.0,2020-10-06 22:36:15,2022-06-01 18:49:10.000,2022-06-01 18:18:56,2022-06-01 16:50:54.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,27,True,7353.0,94.0,732.0,58448.0,266.0,153.0,468.0,807.0,89.0,101.0,212.0,88.0,2018-01-02 01:40:17,2022-06-01 13:18:34.000,2022-05-31 08:00:37,2022-05-31 13:17:38.000,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,27,True,10307.0,960.0,644.0,4012.0,204.0,44.0,100.0,2736.0,368.0,439.0,25.0,82.0,2018-11-18 13:43:19,2022-06-01 17:47:00.000,2022-05-31 05:02:16,2022-05-30 11:46:42.397,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,mngo,MNGO - Mango,https://github.com/blockworks-foundation,No description.,exchange-tokens,27,True,3397.0,288.0,620.0,26112.0,346.0,62.0,179.0,387.0,33.0,49.0,233.0,91.0,2020-12-22 03:52:31,2022-06-01 14:02:27.000,2022-06-01 06:58:00,2022-05-31 18:45:29.827,2.0,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,The Komodo Platform focuses on providing complete end-to-end blockchain solutions for developers of any level and any..,smart-contract-platform,27,True,85614.0,359.0,595.0,6728.0,579.0,147.0,201.0,4417.0,483.0,1181.0,,796.0,2016-01-07 14:19:43,2022-06-01 15:00:33.000,2022-05-30 09:14:53,2022-05-12 14:12:24.000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,cspr,CSPR - Casper Network,https://github.com/casper-ecosystem,First live proof-of-stake blockchain built off the Casper CBC specification. Casper is designed to accelerate..,smart-contract-platform,27,True,10764.0,726.0,496.0,4317.333333333334,251.0,64.0,98.0,2300.0,235.0,722.0,144.0,68.0,2019-10-18 14:31:58,2022-06-01 17:17:41.000,2022-06-01 16:18:52,2022-05-11 20:29:35.302,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,27,True,6223.0,36.0,428.0,31814.0,336.0,146.0,388.0,2397.0,335.0,1845.0,301.0,147.0,2018-03-25 15:36:53,2022-06-01 18:46:00.000,2022-06-01 18:45:10,2022-05-31 09:21:22.000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,27,True,9113.0,118.0,411.0,21151.333333333332,248.0,77.0,119.0,485.0,83.0,94.0,121.0,345.0,2017-10-29 01:59:49,2022-06-01 01:54:25.000,2022-06-01 01:54:25,2022-05-03 06:45:38.386,1.0,['luna'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
