,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,github_url,license,latest_stable_release_number,github_dependent_project_count,github_release_downloads
69,True,xmr,XMR - Monero,https://github.com/monero-project,Cryptocurrency . Users are able to generate XMR through the process of mining. Monero has a current supply of..,privacy-coins,29,True,24541.0,134.0,10114.0,1658.0,4763.0,864.0,85.0,10335.0,1179.0,5452.0,,908.0,2014-04-30 14:38:28,2023-02-07 19:57:32,2023-02-06 17:37:08,2022-09-30 18:07:39,1.0,,,,,,,,
70,True,zksync,ZKSYNC - zkSync Coin,https://github.com/matter-labs,"Client driven zk rollup platform from Matter Labs. It is a scaling answer for Ethereum, currently live on the Ethereum..",others,29,True,18482.0,365.0,6700.0,16.0,1468.0,358.0,206.0,1534.0,96.0,262.0,517.0,262.0,2018-11-10 05:14:37,2023-02-08 16:47:40,2023-02-08 16:46:53,2023-02-08 16:47:41,1.0,,,,,,,,
71,True,dxd,DXD - DXdao,https://github.com/levelkdev,"Collective that builds and governs decentralized products and services. Its current product suite features Omen, a..",web3,29,True,4723.0,62.0,3579.0,,714.0,158.0,42.0,1381.0,370.0,1181.0,32197.0,129.0,2017-09-21 15:31:03,2023-02-08 19:04:57,2023-02-08 19:04:57,2023-01-18 13:25:01,2.0,['eth'],,,,,,,
72,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,"Platform to fund builders looking for meaningful, open source work.",others,29,True,24704.0,1166.0,2935.0,,1453.0,347.0,100.0,6086.0,1614.0,6622.0,47.0,470.0,2017-07-10 10:52:12,2023-02-08 17:43:08,2023-02-08 14:33:51,2021-11-30 08:38:58,1.0,['eth'],,,,,,,
73,True,deso,DESO - Decentralized Social,https://github.com/deso-protocol,"Decentralized Social (DESO) is a cryptocurrency . Decentralized Social has a current supply of 10,808,492 with..",cryptocurrency,29,True,2247.0,230.0,1193.0,3478.0,578.0,199.0,160.0,1653.0,124.0,315.0,43.0,184.0,2021-04-07 23:04:42,2023-02-08 07:23:08,2023-02-08 07:23:06,2023-02-07 21:28:07,2.0,,,,,,,,
74,True,clny,CLNY - Colony Network Token,https://github.com/JoinColony,Hybrid token that contains attributes of government and utility tokens. Token holders can use this token to take part..,others,29,True,22302.0,220.0,1185.0,,239.0,117.0,190.0,3782.0,270.0,2471.0,1482.0,150.0,2017-04-12 19:14:16,2023-02-08 17:31:45,2023-02-06 14:38:30,2023-01-31 15:40:35,1.0,"['one', 'eth']",,,,,,,
75,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Zero-knowledge-enabled network of blockchains powered by the largest node infrastructure in the industry. Blockchain..,privacy-coins,29,True,34285.0,19.0,943.0,18880.0,583.0,300.0,157.0,1882.0,274.0,729.0,56.0,1170.0,2017-07-13 19:04:54,2023-02-08 18:27:11,2023-02-01 23:35:41,2023-02-01 23:43:46,1.0,,,,,,,,
76,True,cfx,CFX - Conflux Network,https://github.com/Conflux-Chain,What is Conflux Conflux is a permissionless Layer 1 blockchain connecting decentralized economies across borders and..,metaverse,29,True,15247.0,71.0,745.0,3298.0,230.0,80.0,194.0,2538.0,152.0,602.0,1080.0,268.0,2019-03-24 10:30:06,2023-02-06 08:45:03,2023-02-01 08:46:14,2023-01-03 10:16:29,2.0,,,,,,,,
77,True,waves,WAVES,https://github.com/waves-enterprise,"Open blockchain protocol and development toolset for Web 3.0 applications and decentralized solutions, aiming to raise..",smart-contract-platform,29,True,16204.0,76.0,744.0,1272.0,439.0,217.0,86.0,3381.0,121.0,214.0,205.0,260.0,2016-04-07 14:42:54,2023-02-08 09:19:57,2023-02-08 08:36:49,2022-12-14 11:06:54,2.0,['eth'],,,,,,,
78,True,part,PART - Particl,https://github.com/particl,Open-source and decentralized privacy platform built on the blockchain specifically designed to work with any..,privacy-coins,29,True,50734.0,333.0,329.0,9084.0,192.0,95.0,107.0,1725.0,164.0,665.0,10.0,1189.0,2017-04-05 12:42:16,2023-02-06 22:10:17,2023-02-05 19:51:57,2023-02-07 17:18:00,1.0,,,,,,,,
79,True,xno,XNO - Nano,https://github.com/nanocurrency,"Nano, a low-latency cryptocurrency built on an innovative block-lattice data structure offering unlimited scalability..",cryptocurrency,28,True,6215.0,127.0,3698.0,8814.0,946.0,317.0,103.0,3435.0,350.0,1043.0,40.0,173.0,2014-05-01 14:49:25,2023-02-08 18:04:19,2023-02-08 16:14:29,2023-01-20 13:06:59,2.0,,,,,,,,
80,True,nim,NIM - Nimiq,https://github.com/nimiq,Nimiq is designed to make cryptocurrencies easy to use for everyone without compromising decentralization. Nimiq is..,others,28,True,8900.0,302.0,3219.0,,803.0,238.0,61.0,1689.0,187.0,633.0,2550.0,147.0,2017-05-09 19:33:54,2023-02-08 18:53:09,2023-02-08 03:19:15,2023-01-27 21:54:33,1.0,,,,,,,,
81,True,rep,REP - Augur,https://github.com/AugurProject,"Trustless, decentralized platform for prediction markets. Augur is an Ethereum-based decentralized prediction market..",defi,28,True,73179.0,,1955.0,7628.0,506.0,337.0,81.0,10227.0,184.0,6701.0,186.0,347.0,2014-12-06 05:42:19,2023-01-26 10:30:00,2022-08-12 13:29:16,2022-08-12 13:31:04,1.0,['eth'],,,,,,,
82,True,snx,SNX - Synthetix,https://github.com/Synthetixio,"Cryptocurrency and operates on the Ethereum platform. Synthetix has a current supply of 313,530,363.0887736 with..",defi,28,True,19581.0,485.0,1879.0,,1096.0,171.0,187.0,6966.0,326.0,851.0,806.0,491.0,2017-11-30 07:43:43,2023-02-08 18:22:22,2023-02-08 18:22:22,2023-02-07 23:19:14,1.0,['eth'],,,,,,,
83,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,28,True,22907.0,1257.0,1757.0,46.0,414.0,132.0,64.0,7514.0,1371.0,3971.0,45.0,104.0,2017-12-18 01:10:17,2023-02-08 17:55:53,2023-02-07 00:53:02,2022-10-27 03:56:43,1.0,,,,,,,,
84,True,celestia,CELESTIA,https://github.com/celestiaorg,Modular consensus and data availability layer that allows anyone to build and deploy their own blockchain without..,others,28,True,14778.0,847.0,1443.0,,1010.0,141.0,107.0,3213.0,583.0,1540.0,340.0,467.0,2018-03-26 15:26:12,2023-02-08 19:44:53,2023-02-08 19:44:46,2023-02-02 14:15:13,1.0,,,,,,,,
85,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,"Launched on 02/03/2022 by a team based in the United States, Mystery is a community token that rewards its holders..",others,28,True,11246.0,76.0,1264.0,134114.0,340.0,106.0,300.0,3031.0,266.0,3494.0,4.0,84.0,2017-01-26 00:43:08,2023-02-08 17:33:12,2023-02-08 17:33:07,2023-02-08 07:57:08,1.0,['eth'],,,,,,,
86,True,grin,GRIN,https://github.com/mimblewimble,Private & lightweight open source project based on the mimblewimble blockchain implementation. MimbleWimble is a..,privacy-coins,28,True,4599.0,22.0,1236.0,20440.0,629.0,233.0,132.0,1246.0,245.0,762.0,660.0,253.0,2017-03-31 17:03:48,2023-02-04 01:04:09,2023-01-05 21:04:17,2022-04-21 19:24:26,2.0,,,,,,,,
87,True,bal,BAL - Balancer,https://github.com/balancer-labs,"Non-custodial portfolio manager, liquidity provider, and price sensor The Balancer Protocol Governance Token (BAL) are..",amm,28,True,12222.0,1370.0,1213.0,,997.0,136.0,178.0,6278.0,143.0,694.0,475.0,199.0,2019-07-21 14:31:50,2023-02-08 18:40:32,2023-02-08 18:14:02,2023-02-07 18:00:26,2.0,['eth'],,,,,,,
88,True,cml,CML - Camelcoin,https://github.com/cardano-foundation,"The camelcoin team aims to create and develop a cryptocurrency (Camelcoin), design its own information exchange..",others,28,True,8989.0,419.0,1118.0,,1925.0,190.0,21.0,4602.0,207.0,316.0,10.0,1498.0,2020-03-23 17:49:10,2023-02-08 17:58:29,2023-02-08 15:57:47,2023-01-20 12:36:26,1.0,,,,,,,,
89,True,xec,XEC - eCash,https://github.com/bitcoin-abc,"Derived from one of the most trusted names in the cryptocurrency space, what was once known as BCHA is now eCash...",others,28,True,24825.0,563.0,1114.0,1986.0,674.0,149.0,100.0,147.0,77.0,288.0,3.0,840.0,2017-05-01 09:58:15,2023-02-08 18:08:02,2023-02-08 18:05:10,2023-02-08 16:45:12,1.0,,,,,,,,
90,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",others,28,True,22168.0,1899.0,815.0,4862.0,307.0,78.0,107.0,7546.0,516.0,1040.0,33.0,162.0,2018-11-18 13:43:19,2023-02-08 16:26:12,2023-02-08 02:58:11,2023-02-06 11:10:11,1.0,['eth'],,,,,,,
91,True,dash,DASH,https://github.com/dashevo,"Your money, your way.",privacy-coins,28,True,19016.0,47.0,526.0,428.0,876.0,169.0,288.0,2142.0,76.0,227.0,656.0,477.0,2014-05-04 05:12:18,2023-02-08 16:35:32,2023-02-07 14:01:10,2023-01-11 23:38:50,2.0,,,,,,,,
92,True,doge,DOGE - Dogecoin,https://github.com/dogecoin,Cryptocurrency based on the popular Doge Internet meme and features a Shiba Inu on its logo. Dogecoin is a Litecoin..,cryptocurrency,27,True,17107.0,,14791.0,157372.0,2898.0,936.0,39.0,1994.0,275.0,1066.0,,768.0,2013-12-06 11:38:05,2023-02-08 17:23:01,2022-07-21 02:02:59,2022-07-20 23:58:01,2.0,,,,,,,,
93,True,hns,HNS - Handshake,https://github.com/handshake-org,"Decentralized, permissionless naming protocol where every peer is validating and in charge of managing the root DNS..",web3,27,True,8399.0,100.0,3900.0,8.0,635.0,320.0,22.0,810.0,232.0,409.0,669.0,160.0,2018-02-09 01:30:38,2023-02-07 22:39:04,2023-01-22 12:42:59,2023-01-19 20:52:42,2.0,,,,,,,,
94,True,agi,AGI - SingularityNET,https://github.com/opencog,The creators of Singularity also created the citizen robot Sophia Hanson and they aim to create a marketplace for..,others,27,True,135698.0,1218.0,3681.0,,1395.0,569.0,102.0,7264.0,292.0,1534.0,,795.0,2012-10-24 06:10:15,2023-02-08 18:51:01,2023-02-08 18:50:26,2016-12-28 13:02:36,1.0,,,,,,,,
95,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,The highly scalable and secure public blockchain platform.,smart-contract-platform,27,True,13270.0,145.0,1598.0,14.0,504.0,218.0,154.0,4557.0,281.0,716.0,257.0,195.0,2017-12-27 07:42:33,2023-02-08 16:06:47,2023-02-08 15:23:03,2023-02-01 05:30:58,2.0,['bsc'],,,,,,,
96,True,xvg,XVG - Verge,https://github.com/vergecurrency,"Verge coin started its cryptocurrency journey in 2014, going by the name of DogecoinDark. The reason it was created..",privacy-coins,27,True,4478.0,83.0,1596.0,17880.0,601.0,345.0,67.0,1216.0,28.0,910.0,5.0,161.0,2016-01-23 04:20:14,2023-02-07 16:07:21,2023-02-04 06:51:29,2022-10-28 01:34:05,2.0,,,,,,,,
97,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Core product of Dimension, which is positioned to become the bridge that connects internet users from Web 2.0 to Web..",privacy-coins,27,True,9479.0,607.0,1533.0,702.0,324.0,102.0,123.0,6874.0,93.0,2197.0,13.0,85.0,2019-03-06 01:41:39,2023-02-08 14:14:08,2023-02-08 14:04:28,2023-02-08 04:20:36,2.0,['eth'],,,,,,,
98,True,mob,MOB - MobileCoin,https://github.com/mobilecoinfoundation,"Cryptocurrency . MobileCoin has a current supply of 250,000,000 with 74,218,324 in circulation. The last known price..",privacy-coins,27,True,2692.0,261.0,1255.0,3610.0,168.0,161.0,143.0,3739.0,302.0,337.0,13.0,104.0,2020-04-09 19:41:31,2023-02-08 18:38:10,2023-02-08 18:28:43,2023-01-31 18:22:46,2.0,,,,,,,,
99,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform.It provides new high-..,smart-contract-platform,27,True,7054.0,8.0,1218.0,4800.0,593.0,208.0,125.0,2577.0,119.0,312.0,708.0,195.0,2018-03-26 10:42:25,2023-01-11 03:34:09,2023-01-11 03:34:08,2022-12-14 09:00:31,2.0,,,,,,,,
100,True,sky,SKY - Skycoin,https://github.com/skycoin,"Most advanced blockchain platform in the world. Developed by early contributors to both Bitcoin and Ethereum, Skycoins..",web3,27,True,20175.0,26.0,969.0,1024.0,469.0,183.0,63.0,3378.0,499.0,2140.0,82.0,214.0,2013-12-25 01:50:16,2023-02-08 17:19:14,2022-11-21 03:48:13,2023-01-29 17:33:39,2.0,,,,,,,,
101,True,ren,REN,https://github.com/republicprotocol,"Open protocol that enables the movement of value between blockchains. Rens core product, RenVM, is focused on bringing..",exchange-tokens,27,True,8243.0,21.0,828.0,45234.0,324.0,150.0,237.0,925.0,120.0,116.0,365.0,108.0,2018-01-02 01:40:17,2023-02-04 03:14:21,2022-11-23 07:34:02,2022-11-02 04:21:41,2.0,['eth'],,,,,,,
102,True,dfi,DFI - DeFiChain,https://github.com/DeFiCh,"Decentralized blockchain platform dedicated to enable fast, intelligent, and transparent decentralized financial..",smart-contract-platform,27,True,63739.0,374.0,662.0,2036.0,187.0,85.0,224.0,4583.0,306.0,1508.0,,894.0,2019-09-11 08:19:53,2023-02-08 17:23:10,2023-02-08 10:54:34,2023-02-08 11:15:06,2.0,['eth'],,,,,,,
103,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,End-to-end blockchain infrastructure solutions provider. Consistently recognized as one of the worlds most innovative..,smart-contract-platform,27,True,69097.0,195.0,504.0,6312.0,589.0,124.0,201.0,4110.0,559.0,1360.0,,874.0,2017-11-06 04:49:44,2023-02-08 18:32:14,2023-01-30 17:25:56,2022-11-21 16:40:30,2.0,['bsc'],,,,,,,
104,True,cspr,CSPR - Casper Network,https://github.com/casper-ecosystem,First live proof-of-stake blockchain built off the Casper CBC specification. Casper is designed to accelerate..,smart-contract-platform,27,True,12993.0,931.0,481.0,94.0,277.0,54.0,101.0,2649.0,227.0,1032.0,442.0,73.0,2020-05-14 11:08:11,2023-02-08 17:45:35,2023-02-08 16:00:11,2023-01-16 12:38:04,2.0,,,,,,,,
105,True,icx,ICX - ICON,https://github.com/icon-project,ICONs goal is to hyperconnect the world using blockchain.,smart-contract-platform,27,True,11516.0,242.0,411.0,6.0,221.0,164.0,157.0,1540.0,47.0,207.0,354.0,159.0,2018-03-15 07:19:43,2023-02-07 21:40:52,2023-02-07 21:40:52,2023-01-30 03:47:59,2.0,,,,,,,,
106,True,sa,SA - Superalgos,https://github.com/superalgos,"Cryptocurrency and operates on the BNB Smart Chain (BEP20) platform. Superalgos has a current supply of 500,000,000..",others,26,True,21645.0,143.0,3151.0,476.0,4877.0,184.0,35.0,4285.0,76.0,356.0,,210.0,2019-08-12 17:34:43,2023-02-08 03:27:31,2022-12-29 18:56:02,2022-11-28 01:24:53,1.0,['bsc'],,,,,,,
107,True,srm,SRM - Serum,https://github.com/project-serum,"Cryptocurrency launched in 2020. Serum has a current supply of 1,092,844,982 with 263,244,669 in circulation. The last..",exchange-tokens,26,True,1626.0,,2856.0,26.0,1971.0,160.0,27.0,759.0,519.0,133.0,10168.0,167.0,2020-08-05 09:14:17,2023-01-13 20:32:20,2022-11-02 19:12:01,2022-04-21 05:53:59,2.0,['eth'],,,,,,,
108,True,comp,COMP - Compound,https://github.com/compound-finance,"The Compound Governance Token is a governance token on the Compound Finance lending protocol, COMP allows the owner to..",defi,26,True,1441.0,30.0,2710.0,412.0,1627.0,229.0,36.0,1526.0,125.0,102.0,481.0,75.0,2018-09-26 21:34:30,2023-02-08 18:14:57,2023-02-06 22:37:58,2022-09-01 21:17:58,1.0,['eth'],,,,,,,
109,True,bmn,BMN - BlockStream Mining Notes,https://github.com/blockstream,BlockStream Mining Notes (BMN) is a cryptocurrency . BlockStream Mining Notes has a current supply of 0. The last..,others,26,True,11341.0,332.0,2519.0,7034.0,698.0,306.0,229.0,359.0,240.0,439.0,,127.0,2014-10-22 06:18:06,2023-02-08 19:26:55,2023-02-08 18:10:37,2023-02-08 18:58:08,1.0,,,,,,,,
110,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,4770.0,113.0,2504.0,,1716.0,339.0,91.0,3564.0,251.0,869.0,73.0,395.0,2020-01-25 22:44:32,2023-02-08 17:03:01,2023-02-07 13:40:17,2023-02-02 08:24:41,1.0,['eth'],,,,,,,
111,True,1inch,1INCH,https://github.com/1inch,What is 1inch Network? 1inch Network is a decentralized exchange (DEX) aggregator to help users discover the best..,amm,26,True,4348.0,255.0,2343.0,,1040.0,231.0,102.0,691.0,185.0,160.0,52.0,163.0,2018-10-30 09:06:03,2023-02-08 16:47:55,2023-02-08 15:49:31,2023-02-08 15:19:21,2.0,['eth'],,,,,,,
112,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,26,True,19146.0,,1932.0,180.0,461.0,199.0,134.0,7877.0,592.0,4037.0,76.0,149.0,2016-01-29 07:40:47,2023-02-07 23:02:32,2022-10-20 14:30:01,2022-07-28 12:58:38,2.0,['eth'],,,,,,,
113,True,poa,POA - POA Network,https://github.com/poanetwork,"Cryptocurrency launched in 2017. POA Network has a current supply of 294,965,004.38229126. The last known price of POA..",smart-contract-platform,26,True,14317.0,1.0,1720.0,54.0,772.0,183.0,65.0,1932.0,242.0,1009.0,3043.0,281.0,2017-07-05 12:30:46,2023-01-25 12:49:50,2022-11-27 18:54:32,2022-10-17 05:57:56,2.0,['eth'],,,,,,,
114,True,rad,RAD - Radicle,https://github.com/radicle-dev,"Cryptocurrency . Radicle has a current supply of 99,998,580 with 48,829,111.56634565 in circulation. The last known..",web3,26,True,6561.0,148.0,1401.0,286.0,207.0,66.0,14.0,3537.0,426.0,1921.0,193.0,145.0,2019-08-12 13:26:09,2023-02-08 17:09:00,2023-02-07 18:49:32,2022-08-11 20:11:39,2.0,['eth'],,,,,,,
115,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Native platform token of the Audius streaming protocol. AUDIO is staked for security, feature access and governance..",others,26,True,7219.0,910.0,1262.0,174.0,237.0,79.0,200.0,7830.0,95.0,38.0,101.0,88.0,2019-04-11 21:29:18,2023-02-08 18:46:36,2023-02-08 17:52:45,2023-02-08 17:49:02,1.0,['eth'],,,,,,,
116,True,akt,AKT - Akash Network,https://github.com/ovrclk,"Worlds first decentralized cloud computing marketplace, and the DeCloud for DeFi.",others,26,True,3371.0,232.0,1249.0,3478.0,1032.0,129.0,167.0,2890.0,573.0,790.0,3.0,376.0,2017-09-15 22:55:19,2023-02-06 23:40:43,2023-02-06 19:31:46,2023-02-06 15:07:03,1.0,,,,,,,,
117,True,rbtc,RBTC - RSK Smart Bitcoin,https://github.com/rsksmart,First open-source smart contract platform with a 2-way peg to Bitcoin that also rewards the Bitcoin miners via merge-..,others,26,True,11487.0,259.0,931.0,270.0,389.0,131.0,72.0,2641.0,336.0,619.0,38.0,178.0,2017-05-16 14:47:56,2023-02-08 12:38:54,2023-02-08 12:38:49,2023-01-26 16:45:16,1.0,,,,,,,,
118,True,erg,ERG - Ergo,https://github.com/ergoplatform,Flexible blockchain protocol. Ergo is designed for developing decentralized applications with the main focus of..,privacy-coins,26,True,15885.0,408.0,863.0,2578.0,314.0,105.0,201.0,1980.0,341.0,1089.0,24.0,147.0,2017-06-13 13:23:11,2023-02-08 15:16:29,2023-02-08 11:52:16,2023-02-08 12:16:55,2.0,,,,,,,,
119,True,grs,GRS - Groestlcoin,https://github.com/Groestlcoin,"What is Groestlcoin? Groestlcoin is a proof of work cryptocurrency created in 2014. Designed for everyday use,..",others,26,True,55193.0,1131.0,863.0,1168.0,27.0,773.0,31.0,50.0,,22.0,,1503.0,2015-03-03 08:39:49,2023-02-07 13:36:56,2023-02-07 13:36:51,2022-12-07 09:01:33,1.0,,,,,,,,
120,True,xrd,XRD - Radix,https://github.com/radixdlt,"Radix is building an open, interconnected platform where the full range of powerful DeFi applications will be built..",smart-contract-platform,26,True,17790.0,821.0,682.0,370.0,427.0,127.0,53.0,1788.0,48.0,71.0,48.0,259.0,2018-08-16 14:54:46,2023-02-08 17:51:34,2023-01-26 18:32:39,2022-12-20 16:59:48,2.0,,,,,,,,
121,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain focused on the metaverse, gamefi, and the creator economy. Officially launched in June 2019, it is..",others,26,True,8558.0,413.0,636.0,10.0,390.0,107.0,186.0,2499.0,150.0,354.0,1850.0,125.0,2019-06-11 01:22:17,2023-02-08 09:18:59,2023-02-01 16:29:08,2023-01-06 08:22:19,1.0,,,,,,,,
122,True,vite,VITE,https://github.com/vitelabs,"Vite has built the worlds first DAG (Directed Acyclic Graph) based smart-contract platform, with a Snapshot Chain..",smart-contract-platform,26,True,17594.0,30.0,595.0,17512.0,290.0,92.0,176.0,1288.0,39.0,106.0,163.0,154.0,2018-02-27 16:46:46,2023-02-07 03:05:19,2023-01-13 03:13:09,2022-12-14 11:54:40,2.0,['eth'],,,,,,,
123,True,wit,WIT - Witnet,https://github.com/witnet,The Witnet protocol enables smart contracts to realize their true potential by giving them access to all sorts of..,others,26,True,5777.0,60.0,502.0,3300.0,174.0,58.0,98.0,2387.0,144.0,2018.0,176.0,76.0,2018-02-04 17:59:46,2023-02-08 18:49:32,2023-02-08 15:18:52,2023-02-08 16:07:43,1.0,,,,,,,,
124,True,xym,XYM - Symbol,https://github.com/symbol,"Symbol is financial fabric for everyone. The spiritual successor to NEM, Symbol features a new consensus algorithm..",others,26,True,6395.0,25.0,311.0,5268.0,275.0,138.0,117.0,2634.0,342.0,1872.0,336.0,146.0,2018-03-25 15:36:53,2023-02-06 16:39:16,2023-02-04 03:03:05,2022-11-04 09:16:11,1.0,,,,,,,,
