,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
60,True,aave,AAVE - Aave,https://github.com/aave,Decentralized money market protocol where users can lend and borrow cryptocurrency across 20 different assets as..,defi,30,True,2733,204.0,2136,13082.0,1173.0,187,451.0,931.0,224.0,146.0,250.0,104.0,2019-02-14 13:58:51.000,2022-01-08 11:44:52.000,2022-01-08 00:28:35.000,2021-12-14 13:26:43.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,rep,REP - Augur,https://github.com/AugurProject,Welcome to the future of forecasting.,defi,30,True,73175,3.0,1902,15726.0,488.0,355,1600.0,10164.0,184.0,6699.0,197.0,347.0,2014-12-06 05:42:19.000,2021-12-17 12:15:24.000,2021-11-05 17:40:24.000,2021-03-30 05:25:59.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,waves,WAVES - Waves,https://github.com/wavesplatform,Waves is a Proof-of-Stake cryptocurrency.,smart-contract-platform,30,True,29753,159.0,1837,15644.0,810.0,424,219.0,6366.0,165.0,556.0,80.0,343.0,2016-04-07 14:42:54.000,2022-01-09 11:47:59.000,2022-01-07 14:18:48.000,2021-12-27 13:03:08.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,poa,POA - POA Network,https://github.com/poanetwork,No description.,smart-contract-platform,30,True,15437,26.0,1776,1960.0,849.0,206,143.0,2332.0,330.0,1256.0,245.0,303.0,2017-07-05 12:30:46.000,2022-01-06 08:26:03.000,2022-01-06 08:26:03.000,2021-09-21 15:00:36.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,True,one,ONE - Harmony,https://github.com/harmony-one,Open Consensus for 10B people.,smart-contract-platform,30,True,9210,70.0,1604,1248.0,354.0,195,94.0,3362.0,271.0,1531.0,89.0,154.0,2018-05-22 01:37:50.000,2022-01-08 23:24:10.000,2022-01-08 09:39:41.000,2021-12-04 02:09:27.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,qtum,QTUM - Qtum,https://github.com/qtumproject,UTXO based POS Smart Contract Platform.,smart-contract-platform,30,True,41550,31.0,1301,11428.0,449.0,246,91.0,714.0,50.0,364.0,111.0,1233.0,2017-03-03 08:17:11.000,2021-12-31 12:02:02.000,2021-11-25 02:40:36.000,2021-11-25 21:23:48.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,True,ar,AR - Arweave,https://github.com/ArweaveTeam,"The New Backbone of the Decentralised Internet, Arweave is a new data storage blockchain protocol based on a novel..",web3,30,True,3445,73.0,1192,119180.0,305.0,136,159.0,392.0,116.0,212.0,2600.0,109.0,2017-08-02 16:22:19.000,2022-01-03 03:07:29.108,2022-01-03 03:04:02.000,2022-01-03 03:07:29.108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,sky,SKY - Skycoin,https://github.com/skycoin,The skycoin platform is the most advanced blockchain platform in the world. developed by early contributors to both..,others,30,True,18396,207.0,955,1274.0,457.0,197,52.0,2957.0,420.0,2002.0,100.0,205.0,2013-12-25 01:50:16.000,2022-01-07 10:03:16.000,2022-01-06 05:19:00.000,2021-12-01 13:12:00.689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,High throughput first layer consensus blockchain that utilizes a unique tree-graph consensus algorithm. this enables..,others,30,True,14249,488.0,616,8944.0,175.0,63,269.0,2214.0,136.0,536.0,512.0,255.0,2019-03-24 10:30:06.000,2022-01-09 09:25:36.000,2022-01-09 09:25:36.000,2021-12-21 06:27:19.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,Amuns defi index token (dfi) is composed of the top eight defi tokens in the ethereum ecosystem by market..,others,30,True,64834,846.0,609,120796.0,154.0,108,374.0,3188.0,324.0,1518.0,7.0,896.0,2019-09-11 08:19:53.000,2022-01-09 11:40:47.000,2022-01-09 11:40:46.000,2022-01-06 10:52:25.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,xmr,XMR - Monero,https://github.com/monero-project,"What is monero? monero (xmr) is the top privacy-centric cryptocurrency based on the cryptonote protocol, a secure,..",privacy-coins,29,True,19758,235.0,8095,1924.0,4284.0,758,78.0,9060.0,1083.0,4477.0,,791.0,2014-04-30 14:38:28.000,2022-01-09 02:42:50.000,2022-01-07 17:18:10.000,2022-01-07 16:54:31.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,grin,GRIN - Grin,https://github.com/mimblewimble,Private & lightweight open source project based on the mimblewimble blockchain implementation. mimblewimble is a..,privacy-coins,29,True,5779,22.0,6065,25850.666666666664,1557.0,638,177.0,3440.0,352.0,1946.0,33.0,344.0,2016-10-21 00:02:23.000,2022-01-07 14:23:58.000,2022-01-07 14:23:58.000,2021-08-19 15:02:35.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,True,steem,STEEM - Steem,https://github.com/steemit,Cryptocurrency that rewards users for community building by posting and upvoting valuable content for others. steem..,cryptocurrency,29,True,13799,,3110,2290.0,1503.0,481,113.0,3889.0,824.0,4122.0,141.0,275.0,2016-03-23 00:17:55.000,2022-01-05 10:15:23.000,2021-08-06 04:53:34.000,2021-08-04 18:39:10.684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Secret is the native coin of the secret network, a decentralized network for private / secure computation. nodes on..",privacy-coins,29,True,13726,117.0,2899,14346.0,833.0,254,79.0,1067.0,258.0,841.0,23.0,240.0,2017-06-13 22:31:34.000,2022-01-06 11:03:27.000,2022-01-06 07:12:17.000,2021-12-13 15:11:52.816,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,hot,HOT - Holo,https://github.com/holochain,Distributed computing and applications.,web3,29,True,25640,151.0,2001,7652.000000000001,475.0,373,227.0,3146.0,792.0,1051.0,46.0,159.0,2016-12-23 22:40:27.000,2022-01-07 15:17:07.000,2022-01-05 16:59:01.000,2021-09-29 10:05:20.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Fast, cheap, scalable token transfers.",web3,29,True,14715,129.0,1868,2266.0,431.0,202,152.0,5677.0,531.0,2847.0,87.0,119.0,2016-01-29 07:40:47.000,2022-01-07 23:16:00.000,2022-01-05 10:39:44.000,2022-01-05 10:41:04.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,iotx,IOTX - IoTeX,https://github.com/iotexproject,A Decentralized Network for Internet of Things.,iot,29,True,4713,138.0,1730,17754.0,442.0,189,233.0,3478.0,227.0,1615.0,26.0,173.0,2018-04-19 22:56:20.000,2022-01-08 13:11:52.000,2022-01-08 00:30:52.000,2021-12-28 19:10:58.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,High Throughput Blockchain Platform.,smart-contract-platform,29,True,11815,49.0,1432,7452.0,392.0,180,202.0,3518.0,247.0,634.0,237.0,130.0,2017-12-27 07:42:33.000,2022-01-07 05:17:36.000,2021-12-19 04:39:35.000,2021-11-10 15:00:27.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,True,myst,MYST - Mysterium,https://github.com/MysteriumNetwork,Decentralised VPN service built on blockchain.,others,29,True,10114,454.0,1087,84718.0,225.0,137,299.0,2535.0,380.0,2407.0,15.0,79.0,2017-01-26 00:43:08.000,2022-01-06 18:01:19.000,2022-01-06 18:00:24.000,2022-01-05 15:19:33.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,vet,VET - VeChain,https://github.com/vechain,VeChain is a global leading blockchain platform for products and information.,iot,29,True,4769,43.0,933,121594.0,349.0,225,138.0,1035.0,70.0,205.0,409.0,53.0,2018-04-25 09:59:32.000,2022-01-07 08:50:37.000,2022-01-07 07:09:09.000,2021-12-24 05:11:08.611,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,True,keep,KEEP - Keep Network,https://github.com/keep-network,Keeps provide a bridge between the world of public blockchains and private data.,privacy-coins,29,True,25753,1130.0,415,14782.0,135.0,107,447.0,3420.0,387.0,1004.0,196.0,107.0,2017-08-16 00:50:35.000,2022-01-07 15:23:15.000,2022-01-07 14:09:34.000,2022-01-07 11:28:08.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,True,glm,GLM - Golem,https://github.com/golemfactory,Using personal computer to do jobs that are done today by servers.,others,28,True,17265,143.0,3357,8104.0,373.0,330,120.0,4929.0,341.0,2781.0,9.0,136.0,2015-11-18 17:02:35.000,2022-01-06 13:52:31.000,2022-01-05 10:39:01.000,2021-12-20 18:16:47.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,True,xin,XIN - Infinity Economics,https://github.com/MixinNetwork,Infinity economics is not simply a blockchain; it is the combined result of all the hopes and dreams we have invested..,exchange-tokens,28,True,21610,689.0,2074,5836.0,493.0,215,317.0,6350.0,160.0,198.0,34.0,121.0,2018-04-27 04:29:07.000,2022-01-09 08:20:37.000,2022-01-08 17:00:12.000,2022-01-06 05:28:20.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,28,True,15862,1924.0,1750,6460.000000000001,285.0,126,73.0,3229.0,331.0,931.0,22.0,148.0,2018-08-15 06:46:37.000,2022-01-09 00:02:35.000,2022-01-09 00:02:34.000,2021-10-25 22:21:23.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform.it provides new high-..,smart-contract-platform,28,True,7259,23.0,1261,8052.0,624.0,239,243.0,2585.0,132.0,310.0,636.0,224.0,2018-03-26 10:42:25.000,2021-12-31 10:56:38.000,2021-12-30 07:55:34.000,2021-11-22 10:42:41.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,True,kmd,KMD - Komodo,https://github.com/KomodoPlatform,"We provide security, freedom and independence to all people through blockchain technology to create a flourishing,..",smart-contract-platform,28,True,117057,591.0,689,6764.0,666.0,179,199.0,5989.0,469.0,1094.0,,1330.0,2016-01-07 14:19:43.000,2022-01-09 11:40:50.000,2022-01-08 04:49:12.000,2021-12-30 15:36:44.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,28,True,8627,182.0,538,7248.0,272.0,118,300.0,3376.0,162.0,1498.0,105.0,162.0,2018-04-26 15:40:14.000,2022-01-08 00:30:25.000,2022-01-07 15:40:36.000,2022-01-04 06:48:09.149,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading south korean mobile platform, kakao. dedicated to validating the value and..",others,28,True,5475,268.0,374,17448.0,189.0,51,253.0,1803.0,21.0,151.0,772.0,58.0,2019-06-11 01:22:17.000,2022-01-07 08:41:29.000,2022-01-07 08:41:29.000,2021-12-27 08:35:19.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,icx,ICX - ICON,https://github.com/icon-project,Hyperconnect the World.,smart-contract-platform,28,True,10216,215.0,309,6274.0,157.0,152,196.0,1381.0,19.0,147.0,250.0,128.0,2018-03-15 07:19:43.000,2021-12-23 09:18:51.000,2021-12-23 08:19:19.000,2021-12-23 09:18:51.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,True,part,PART - Particl,https://github.com/particl,"An open source, decentralized privacy platform built for global person to person eCommerce.",privacy-coins,28,True,43156,1037.0,307,4902.0,184.0,99,90.0,1683.0,163.0,643.0,7.0,1118.0,2017-04-05 12:42:16.000,2022-01-09 09:12:29.000,2021-12-31 13:45:08.000,2022-01-04 13:50:59.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,True,omni,OMNI - Omni,https://github.com/OmniLayer,Digital currency built on top of the bitcoin blockchain. its features include the development of a decentralised..,smart-contract-platform,27,True,30489,75.0,1565,1514.0,678.0,237,55.0,2088.0,652.0,1317.0,,831.0,2013-10-29 16:07:00.000,2021-12-25 12:52:27.000,2021-12-16 22:27:02.000,2021-11-18 22:53:25.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,True,nu,NU - NuCypher,https://github.com/nucypher,NuCypher KMS is HTTPS for dApps.s.,privacy-coins,27,True,10965,98.0,1312,5608.0,366.0,112,105.0,1543.0,383.0,1249.0,30.0,64.0,2017-06-23 02:51:24.000,2022-01-08 23:30:15.000,2022-01-07 20:45:56.000,2021-11-24 19:18:02.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"Scalable, evm-compatible network optimized for defi. the platform offers a suite of financial applications including:..",others,27,True,1758,259.0,675,42584.0,182.0,74,244.0,1348.0,123.0,530.0,133.0,48.0,2019-09-04 06:31:59.000,2022-01-08 07:13:10.000,2022-01-08 07:13:09.000,2022-01-07 10:01:55.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet.,others,27,True,9128,909.0,391,4162.0,90.0,55,305.0,2073.0,17.0,522.0,83.0,52.0,2016-08-04 18:53:33.000,2022-01-07 22:35:49.000,2022-01-07 22:35:47.000,2021-12-23 23:11:26.870,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,True,rose,ROSE - Oasis Network,https://github.com/oasisprotocol,"Designed for the next generation of blockchain, the oasis network is the first privacy-enabled blockchain platform for..",smart-contract-platform,27,True,8228,447.0,334,1020.0,77.0,85,229.0,3184.0,366.0,1590.0,285.0,57.0,2018-03-31 01:42:22.000,2022-01-08 17:48:54.000,2022-01-08 12:55:37.000,2021-12-17 15:02:45.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,True,red,RED - Red,https://github.com/red,"Utility token, which can be used within the red community.",others,26,True,15732,191.0,5069,2.0,517.0,311,4.0,1817.0,531.0,3169.0,44.0,153.0,2011-03-07 11:38:19.000,2022-01-07 18:16:08.000,2022-01-05 22:19:25.000,2019-07-09 18:42:47.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,"Platform to fund builders looking for meaningful, open source work.",others,26,True,21007,385.0,2530,,1140.0,293,100.0,5721.0,1122.0,5646.0,,401.0,2017-07-10 10:52:12.000,2022-01-08 03:56:32.000,2022-01-07 22:30:28.000,2021-11-30 08:38:58.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in decentralized finance (defi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,3506,219.0,2006,18.0,1323.0,319,80.0,2384.0,210.0,526.0,12.0,291.0,2020-01-25 22:44:32.000,2022-01-09 05:30:22.000,2022-01-07 13:40:46.000,2021-12-13 12:55:39.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,Non-custodial defi robo-advisor that autonomously earns users yield.,defi,26,True,4051,437.0,1836,2020.0,212.0,73,29.0,453.0,61.0,248.0,18.0,31.0,2020-08-06 20:38:40.000,2022-01-08 20:02:16.000,2022-01-07 21:34:25.000,2022-01-02 19:15:36.740,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,True,mask,MASK - Mask Network,https://github.com/DimensionDev,"Peer-to-peer encrypted messaging application, with new functions continuously being created around this foundation. we..",others,26,True,6758,509.0,1268,2170.0,243.0,103,124.0,3824.0,203.0,1866.0,8.0,67.0,2019-03-06 01:41:39.000,2022-01-09 11:33:30.000,2022-01-07 07:06:23.000,2022-01-08 09:41:52.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. mina is building a privacy-preserving gateway between the..",others,26,True,13962,444.0,1259,106.0,252.0,83,50.0,6134.0,1761.0,2300.0,18.0,68.0,2017-12-18 01:10:17.000,2022-01-08 18:56:00.000,2022-01-07 13:57:30.000,2021-12-02 17:32:59.097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,lpt,LPT - Livepeer,https://github.com/livepeer,Decentralized live streaming platform built on the blockchain.,others,26,True,4948,171.0,1170,2240.0,322.0,115,94.0,1836.0,412.0,1857.0,14.0,103.0,2017-01-27 20:22:35.000,2022-01-07 19:33:05.000,2022-01-07 16:33:15.000,2022-01-05 19:39:45.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,True,xec,XEC - eCash,https://github.com/bitcoin-abc,"Derived from one of the most trusted names in the cryptocurrency space, what was once known as bcha is now ecash...",others,26,True,22701,416.0,1053,2160.0,646.0,149,87.0,95.0,68.0,281.0,,808.0,2017-05-01 09:58:15.000,2022-01-07 18:57:46.000,2022-01-07 18:54:09.000,2021-12-14 16:47:16.000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,True,deso,DESO - Decentralized Social,https://github.com/deso-protocol,"New type of blockchain designed to power web 3.0 decentralized social networks. since its inception in 2019, deso aims..",cryptocurrency,26,True,1182,259.0,973,5530.0,438.0,185,91.0,940.0,107.0,241.0,23.0,132.0,2021-04-07 23:04:42.000,2022-01-09 03:23:15.000,2022-01-08 22:21:23.000,2021-12-21 18:12:37.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,strax,STRAX - Stratis,https://github.com/stratisproject,Powerful and flexible blockchain development platform designed for the needs of the real world financial services..,smart-contract-platform,26,True,11690,35.0,874,3074.0,380.0,148,50.0,4357.0,250.0,1024.0,77.0,181.0,2016-09-03 04:32:51.000,2022-01-08 14:37:36.000,2021-12-13 08:27:30.000,2021-12-15 20:15:51.000,3,['eth'],18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,True,ren,REN - REN,https://github.com/renproject,"A decentralized dark pool for trustless cross-chain atomic trading of Ether, ERC20 tokens and Bitcoin pairs.",exchange-tokens,26,True,7217,75.0,668,64906.0,238.0,143,423.0,745.0,86.0,99.0,163.0,85.0,2018-01-02 01:40:17.000,2022-01-09 08:53:08.000,2022-01-03 22:54:08.000,2021-12-03 04:53:59.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,True,movr,MOVR - Moonriver,https://github.com/PureStake,Fully ethereum-compatible smart contract parachain on kusama. due to this ethereum-like design and developer-friendly..,smart-contract-platform,26,True,1923,230.0,604,16004.0,161.0,52,75.0,1336.0,66.0,126.0,146.0,28.0,2020-02-26 12:49:15.000,2022-01-08 20:31:47.000,2022-01-07 17:14:54.000,2021-12-27 19:51:27.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,erg,ERG - Ergo,https://github.com/ergoplatform,Ergo Platform: A Resilient Platform For Contractual Money.,privacy-coins,26,True,11511,918.0,595,6458.0,183.0,106,548.0,1348.0,269.0,746.0,7.0,94.0,2017-06-13 13:23:11.000,2022-01-09 09:39:26.000,2022-01-08 15:15:34.000,2022-01-07 08:23:54.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,True,pivx,PIVX - PIVX,https://github.com/PIVX-Project,Highly customized anonymity protocol based on zk-snarks sapling integrated into proof of stake. pivx is a..,privacy-coins,26,True,20014,442.0,535,9440.0,763.0,127,81.0,2060.0,129.0,562.0,,496.0,2016-01-30 19:20:24.000,2022-01-09 10:52:31.000,2022-01-09 10:52:14.000,2021-12-21 13:41:56.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,vite,VITE - Vite,https://github.com/vitelabs,A Next Generation High-performance Decentralized Application Platform.,exchange-tokens,26,True,16246,73.0,514,20370.0,248.0,94,231.0,997.0,42.0,116.0,82.0,119.0,2018-03-27 01:26:41.000,2022-01-09 04:54:11.000,2022-01-01 02:46:08.000,2021-11-30 12:52:45.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,True,mngo,MNGO - Mango,https://github.com/blockworks-foundation,No description.,others,26,True,2648,450.0,456,9812.0,229.0,59,106.0,236.0,24.0,22.0,82.0,65.0,2020-12-22 03:52:31.000,2022-01-09 04:08:29.000,2022-01-09 04:07:54.000,2022-01-09 04:07:51.163,1,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,True,xno,XNO - Nano,https://github.com/nanocurrency,Simple protocol with the sole purpose of being a high-performance cryptocurrency. the nano protocol can run on low-..,cryptocurrency,25,True,5731,122.0,3586,10310.666666666668,860.0,323,109.0,3025.0,293.0,975.0,,151.0,2014-05-01 14:49:25.000,2022-01-07 23:01:22.000,2022-01-07 17:47:06.000,2021-06-11 18:49:21.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,True,nas,NAS - Nebulas,https://github.com/nebulasio,Decentralized Search Framework.,smart-contract-platform,25,True,5876,,1849,210.0,774.0,370,59.0,291.0,170.0,379.0,436.0,192.0,2017-09-13 12:13:40.000,2022-01-01 23:42:36.000,2021-04-08 07:38:22.000,2021-01-28 14:18:45.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,True,comp,COMP - Compound,https://github.com/compound-finance,"Governance token on the compound finance lending protocol, comp allows the owner to delegate voting rights to the..",defi,25,True,933,41.0,1707,5490.0,873.0,159,139.0,777.0,62.0,47.0,263.0,56.0,2019-06-06 04:57:19.000,2022-01-04 22:48:02.000,2021-12-22 23:20:14.000,2021-12-21 21:38:32.000,1,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,True,xvg,XVG - Verge,https://github.com/vergecurrency,Technology upgrade package that enables our users to be able to send and receive payments privately across our..,privacy-coins,25,True,4392,25.0,1662,21752.0,639.0,392,66.0,1199.0,28.0,906.0,5.0,162.0,2016-01-23 04:20:14.000,2021-12-30 17:46:12.000,2021-12-30 17:46:11.000,2021-02-24 00:01:24.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,True,loomold,LOOMOLD - Loom Network (OLD),https://github.com/loomnetwork,Loom Networks DPoS sidechains allow for truly scalable blockchain games and DApps with the security of Ethereum..,web3,25,True,10364,19.0,1600,,588.0,197,10.0,2896.0,438.0,569.0,357.0,333.0,2018-01-08 11:03:07.000,2022-01-05 08:56:58.000,2021-12-28 13:30:12.000,2018-02-08 15:32:42.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Audio is the native platform token of the audius streaming protocol. audio is staked for security, feature access and..",metaverse,25,True,2680,512.0,946,11766.0,145.0,62,326.0,3220.0,61.0,22.0,61.0,53.0,2019-04-11 21:29:18.000,2022-01-08 20:47:37.000,2022-01-08 07:40:56.000,2022-01-07 22:55:10.112,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
